"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-5619110",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5619111",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619113",6,2,2,2,0,2,2,1,1,1,1,0,1,1
"R-HSA-5619114",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619115",278,163,163,148,99,99,64,87,85,84,75,44,39,18
"R-HSA-5619507",116,45,50,36,26,27,24,43,31,31,31,31,31,31
"R-HSA-5620912",99,80,87,72,11,17,8,9,9,9,9,9,8,9
"R-HSA-5620916",25,19,19,19,14,14,11,10,10,10,10,10,10,10
"R-HSA-5620920",57,43,47,41,33,31,17,27,19,27,27,27,19,12
"R-HSA-5620922",25,23,23,17,16,16,7,5,5,5,5,5,5,2
"R-HSA-5620924",56,44,45,38,35,31,4,12,12,12,12,12,12,9
"R-HSA-5620971",34,20,20,17,9,8,5,23,16,16,15,6,6,2
"R-HSA-5621480",65,8,8,4,2,2,0,12,10,10,7,5,2,0
"R-HSA-5621481",203,100,99,82,53,64,43,68,57,57,45,26,30,13
"R-HSA-5621575",30,10,10,8,4,5,2,11,10,10,7,8,5,2
"R-HSA-5624138",7,0,4,4,3,0,0,8,0,8,8,8,0,0
"R-HSA-5624958",3,2,2,2,1,1,0,4,4,4,4,4,4,0
"R-HSA-5625740",80,35,39,24,14,13,8,20,20,20,15,15,15,12
"R-HSA-5625886",49,14,16,5,4,3,4,11,11,11,8,8,8,8
"R-HSA-5625900",23,14,14,13,6,8,3,6,6,5,6,6,6,5
"R-HSA-5625970",12,9,9,7,4,3,2,2,2,2,2,2,2,2
"R-HSA-5626467",36,21,21,15,10,9,5,5,5,5,5,5,5,5
"R-HSA-5626978",6,6,6,6,1,1,1,3,3,3,3,1,1,1
"R-HSA-5627083",4,2,3,3,2,1,1,3,3,3,3,3,3,3
"R-HSA-5627117",24,14,15,13,6,8,3,7,6,6,6,5,6,5
"R-HSA-5627123",27,18,19,16,9,12,5,15,15,15,14,11,14,7
"R-HSA-5628897",126,68,71,67,25,47,10,34,22,25,23,16,18,5
"R-HSA-5632681",8,5,5,5,1,1,0,4,4,4,4,3,3,0
"R-HSA-5632684",92,75,74,70,47,56,36,37,31,31,29,20,26,5
"R-HSA-5632927",2,2,2,2,1,1,2,1,1,1,1,1,1,1
"R-HSA-5632928",3,3,3,3,2,2,3,2,2,2,2,2,2,2
"R-HSA-5632968",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5632987",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5633007",178,124,127,120,68,81,58,98,76,78,75,44,60,37
"R-HSA-5633008",83,27,28,28,6,12,7,68,37,37,38,9,24,9
"R-HSA-5633231",4,0,2,2,2,2,0,1,0,1,1,1,1,0
"R-HSA-5635838",20,13,13,11,5,7,0,9,9,9,7,7,7,0
"R-HSA-5635851",8,1,1,1,0,0,0,4,1,1,1,0,0,0
"R-HSA-5637810",22,8,8,7,4,4,2,18,18,18,18,17,17,18
"R-HSA-5637812",22,8,8,7,4,4,2,18,18,18,18,17,17,18
"R-HSA-5637815",26,10,9,8,5,5,2,23,23,23,23,22,22,23
"R-HSA-5638302",8,7,7,6,1,0,0,2,1,1,1,1,0,0
"R-HSA-5638303",8,7,7,6,1,0,0,2,1,1,1,1,0,0
"R-HSA-5649702",12,7,7,6,0,3,1,9,9,9,9,0,6,1
"R-HSA-5651801",23,18,19,17,15,16,14,6,6,6,6,6,6,6
"R-HSA-5652084",27,7,7,5,4,4,2,7,7,7,5,4,4,2
"R-HSA-5652227",11,2,2,1,1,1,1,2,2,2,1,1,1,1
"R-HSA-5653656",827,584,597,499,280,298,149,252,240,241,240,187,186,161
"R-HSA-5653890",8,1,3,2,2,2,0,3,1,3,3,3,3,0
"R-HSA-5654219",22,11,11,10,2,2,0,3,3,3,3,3,3,0
"R-HSA-5654221",25,13,13,12,2,1,0,3,3,3,3,3,2,0
"R-HSA-5654227",18,8,8,7,2,1,0,3,3,3,3,3,2,0
"R-HSA-5654228",19,10,11,10,3,1,0,3,3,3,3,3,2,0
"R-HSA-5654687",42,20,20,17,4,4,0,24,24,24,24,23,23,0
"R-HSA-5654688",30,11,11,9,2,2,0,4,4,4,4,4,4,0
"R-HSA-5654689",28,13,13,12,1,1,0,7,7,7,7,6,6,0
"R-HSA-5654693",31,14,14,11,3,3,0,9,9,9,9,9,9,0
"R-HSA-5654695",31,15,15,14,1,0,0,7,7,7,7,6,0,0
"R-HSA-5654696",42,19,19,16,4,3,0,23,23,23,23,22,10,0
"R-HSA-5654699",33,13,13,11,2,1,0,4,4,4,4,4,2,0
"R-HSA-5654700",34,16,16,13,3,2,0,9,9,9,9,9,6,0
"R-HSA-5654704",26,8,8,6,2,1,0,4,4,4,4,4,2,0
"R-HSA-5654706",27,11,11,8,3,2,0,9,9,9,9,9,6,0
"R-HSA-5654708",35,14,14,11,4,3,0,23,23,23,23,22,10,0
"R-HSA-5654710",24,10,10,9,1,0,0,7,7,7,7,6,0,0
"R-HSA-5654712",28,13,14,11,4,2,0,9,9,9,9,9,6,0
"R-HSA-5654716",36,16,17,14,5,3,0,23,23,23,23,22,10,0
"R-HSA-5654719",27,10,11,9,3,1,0,4,4,4,4,4,2,0
"R-HSA-5654720",25,12,13,12,2,0,0,7,7,7,7,6,0,0
"R-HSA-5654726",39,19,18,17,4,5,2,15,13,13,14,7,11,9
"R-HSA-5654727",41,21,20,18,3,3,2,14,13,13,13,6,8,9
"R-HSA-5654732",34,16,15,13,3,3,2,14,13,13,13,6,8,9
"R-HSA-5654733",35,18,18,16,4,3,2,14,13,13,13,6,8,9
"R-HSA-5654736",62,31,30,28,9,9,2,48,45,45,47,36,40,9
"R-HSA-5654738",88,53,52,48,25,26,17,46,45,45,45,34,22,13
"R-HSA-5654741",53,23,22,19,8,8,2,43,41,41,41,33,19,9
"R-HSA-5654743",51,24,24,21,7,6,2,41,40,40,40,32,18,9
"R-HSA-5655253",58,33,33,30,18,17,15,28,19,19,19,14,5,1
"R-HSA-5655291",18,6,6,5,2,2,0,15,13,13,13,4,4,0
"R-HSA-5655302",49,20,20,16,5,4,0,35,27,27,26,11,15,0
"R-HSA-5655332",33,13,13,11,3,2,0,28,27,27,27,15,6,0
"R-HSA-5655799",4,2,2,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5655862",21,13,12,11,10,11,9,3,3,3,3,3,3,3
"R-HSA-5656121",20,13,12,11,9,12,9,3,3,3,3,3,3,3
"R-HSA-5656169",35,27,26,21,17,19,15,9,9,9,9,9,9,8
"R-HSA-5656364",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5657560",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5657562",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5657655",2,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-5658034",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5658208",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5658442",71,62,61,57,39,43,36,5,5,5,5,2,4,4
"R-HSA-5658471",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5658623",14,9,9,9,2,1,0,2,2,2,2,2,2,0
"R-HSA-5659729",2,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5659735",14,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5659898",8,2,2,1,0,0,0,5,5,5,1,0,0,0
"R-HSA-5659996",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5660489",6,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-5660526",21,3,3,1,0,0,0,31,10,10,4,0,0,0
"R-HSA-5660668",8,4,4,1,0,0,0,4,3,3,3,0,0,0
"R-HSA-5660686",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5660724",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5660862",5,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5660883",6,2,2,2,0,2,2,1,1,1,1,0,1,1
"R-HSA-5661231",16,3,3,1,0,0,0,27,10,10,4,0,0,0
"R-HSA-5661270",21,5,5,5,4,4,2,6,5,5,5,4,4,2
"R-HSA-5662702",28,4,5,5,3,0,0,11,4,5,5,5,0,0
"R-HSA-5662853",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5663020",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5663084",81,22,23,23,11,15,5,44,34,38,34,16,26,7
"R-HSA-5663202",498,295,307,268,154,161,90,484,403,403,375,292,273,149
"R-HSA-5663205",1357,688,717,626,352,388,275,752,401,403,391,266,303,205
"R-HSA-5663213",41,29,30,27,18,15,10,10,10,10,10,10,10,8
"R-HSA-5663220",149,110,114,97,38,40,22,27,24,24,22,20,22,15
"R-HSA-5666185",10,8,8,7,3,2,1,6,6,6,6,3,3,5
"R-HSA-5668541",104,93,92,72,40,47,36,43,41,41,36,5,10,5
"R-HSA-5668599",38,16,16,13,4,3,5,14,14,14,14,4,3,7
"R-HSA-5668914",409,163,168,148,78,84,30,190,167,174,158,89,105,32
"R-HSA-5669034",30,27,27,15,0,1,0,13,13,13,9,0,1,0
"R-HSA-5673000",41,19,19,17,9,8,1,12,12,12,12,8,8,2
"R-HSA-5673001",322,221,226,199,103,98,51,75,66,66,64,55,51,39
"R-HSA-5674135",49,30,31,29,16,16,4,12,12,12,12,12,12,12
"R-HSA-5674400",29,21,21,18,10,12,8,18,15,15,12,7,10,5
"R-HSA-5674404",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5674499",8,3,3,3,2,1,1,3,3,3,3,3,1,3
"R-HSA-5675221",49,30,29,28,14,12,6,17,15,15,15,14,11,9
"R-HSA-5675482",38,23,22,17,3,9,2,18,16,16,13,4,11,2
"R-HSA-5676590",61,54,53,50,40,46,36,9,7,7,7,3,7,3
"R-HSA-5676594",17,14,14,8,0,0,0,12,12,12,11,0,0,0
"R-HSA-5676934",19,6,6,6,3,3,0,7,3,3,3,3,3,0
"R-HSA-5678420",3,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5678520",7,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5678771",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5678895",66,57,56,54,45,46,37,7,7,7,7,7,7,7
"R-HSA-5679001",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5679090",6,2,2,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-5679096",6,2,2,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-5682113",5,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5682294",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5682910",14,14,14,14,5,3,1,5,5,5,5,5,4,1
"R-HSA-5683057",380,256,261,231,116,113,62,122,102,102,97,75,73,60
"R-HSA-5683177",4,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-5683329",5,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5683371",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5683678",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5683826",52,20,23,20,8,6,1,29,27,28,25,14,7,3
"R-HSA-5684045",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5684264",18,9,9,7,4,4,3,8,8,8,8,4,4,4
"R-HSA-5684996",329,224,229,202,104,99,52,82,72,72,70,60,54,44
"R-HSA-5685938",39,31,31,30,22,24,17,6,5,5,5,5,5,4
"R-HSA-5685939",15,8,8,8,5,7,3,8,8,8,8,8,8,8
"R-HSA-5685942",72,58,57,49,31,35,27,19,19,19,19,15,16,16
"R-HSA-5686938",36,13,15,7,2,3,1,12,10,10,8,2,3,1
"R-HSA-5687128",106,78,77,72,49,53,43,40,30,30,27,15,19,16
"R-HSA-5687583",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5687613",16,7,7,4,3,1,0,7,7,7,5,5,1,0
"R-HSA-5687868",1,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5688031",1,1,1,0,1,0,0,1,1,1,0,1,0,0
"R-HSA-5688354",1,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5688399",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5688426",289,213,224,195,89,126,74,77,75,75,75,47,63,52
"R-HSA-5688849",8,5,5,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5688890",8,5,5,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5689603",98,80,82,75,51,63,40,11,11,11,11,8,11,7
"R-HSA-5689877",13,7,8,8,3,6,2,6,4,4,4,2,4,3
"R-HSA-5689880",206,153,157,133,72,95,63,40,40,40,40,29,38,32
"R-HSA-5689896",44,24,24,22,6,8,5,14,14,14,14,5,7,5
"R-HSA-5689901",32,17,18,15,4,4,4,6,6,6,6,3,3,5
"R-HSA-5690338",4,1,1,1,1,0,1,1,1,1,1,1,0,1
"R-HSA-5690714",72,28,29,20,2,2,0,4,4,4,3,2,2,0
"R-HSA-5693532",168,123,124,106,52,63,44,111,107,107,106,97,102,95
"R-HSA-5693537",37,28,28,23,10,11,8,10,10,10,10,8,9,9
"R-HSA-5693538",130,91,92,76,42,53,36,50,49,49,49,45,45,44
"R-HSA-5693548",15,5,5,5,4,5,4,9,8,8,8,6,8,6
"R-HSA-5693554",30,21,21,19,10,7,6,1,1,1,1,1,1,1
"R-HSA-5693565",67,42,42,34,17,18,15,39,37,37,36,33,36,32
"R-HSA-5693567",124,85,86,70,39,48,35,42,41,41,41,37,37,36
"R-HSA-5693568",36,27,27,23,10,11,8,9,9,9,9,7,8,8
"R-HSA-5693571",57,33,34,28,8,10,10,13,13,13,13,13,13,13
"R-HSA-5693579",44,37,37,35,20,22,17,8,8,8,8,6,6,6
"R-HSA-5693606",75,43,43,35,17,19,15,48,45,45,44,39,44,38
"R-HSA-5693607",90,54,55,46,26,32,23,17,17,17,17,17,16,16
"R-HSA-5693616",41,34,34,33,20,22,17,5,5,5,5,4,4,4
"R-HSA-5694530",37,26,27,26,11,13,10,12,12,12,12,9,10,9
"R-HSA-5696394",40,33,32,29,16,29,6,5,5,5,5,5,5,5
"R-HSA-5696395",47,37,36,36,25,27,22,10,10,10,10,10,10,9
"R-HSA-5696397",27,20,20,18,15,17,13,2,2,2,2,2,2,2
"R-HSA-5696398",119,100,100,93,70,82,55,37,37,37,37,37,37,36
"R-HSA-5696399",92,76,76,71,48,63,37,20,20,20,20,20,20,19
"R-HSA-5696400",41,35,34,32,28,28,24,3,3,3,3,3,3,3
"R-HSA-597592",1598,1178,1226,1016,500,594,291,526,489,494,476,386,428,345
"R-HSA-606279",54,35,39,25,6,4,6,4,4,4,4,3,3,3
"R-HSA-611105",118,94,96,95,33,88,15,19,19,19,19,13,19,4
"R-HSA-622312",34,16,16,13,3,4,2,28,27,27,23,10,11,7
"R-HSA-622323",15,11,12,12,5,2,0,4,4,4,4,4,4,0
"R-HSA-622327",17,13,14,14,6,3,0,4,4,4,4,4,4,0
"R-HSA-629587",9,6,7,7,1,1,0,2,2,2,2,2,2,0
"R-HSA-629594",13,11,11,11,6,3,0,2,2,2,2,2,2,0
"R-HSA-629597",11,9,9,9,5,2,0,2,2,2,2,2,2,0
"R-HSA-674695",88,76,78,73,64,70,62,17,17,17,17,16,17,16
"R-HSA-6781823",56,49,48,45,43,42,31,7,7,7,7,7,7,7
"R-HSA-6781827",85,70,70,64,59,60,46,17,17,17,17,17,17,17
"R-HSA-6782135",68,57,56,53,51,49,44,7,7,7,7,7,7,7
"R-HSA-6782210",66,56,56,53,49,49,42,2,2,2,2,2,2,2
"R-HSA-6782315",70,2,2,2,1,2,1,37,2,2,2,1,2,1
"R-HSA-6782861",20,0,0,0,0,0,0,8,0,0,0,0,0,0
"R-HSA-6783310",53,34,34,31,7,16,6,15,12,12,12,9,9,5
"R-HSA-6783589",30,19,19,10,0,0,0,34,31,31,31,0,0,0
"R-HSA-6783783",86,32,32,23,0,0,0,15,11,11,11,0,0,0
"R-HSA-6783984",15,4,4,4,4,4,4,3,3,3,3,3,3,3
"R-HSA-6784531",70,34,35,33,24,28,23,7,4,4,4,3,3,4
"R-HSA-6785470",45,1,1,1,1,1,0,3,2,2,2,2,2,0
"R-HSA-6785631",19,8,8,6,4,3,1,2,2,2,2,2,2,1
"R-HSA-6785807",211,70,71,53,13,14,4,47,40,40,36,9,10,3
"R-HSA-6787450",14,1,1,1,1,1,0,7,2,2,2,2,2,0
"R-HSA-6787639",21,6,6,6,5,3,0,7,7,7,7,6,4,0
"R-HSA-6788467",17,14,14,6,0,0,0,14,13,13,13,0,0,0
"R-HSA-6790901",71,51,52,49,43,46,47,8,5,5,5,4,4,5
"R-HSA-6791055",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791226",189,169,170,156,138,141,147,7,7,7,7,7,7,7
"R-HSA-6791312",65,37,37,36,8,7,5,42,29,29,29,11,7,5
"R-HSA-6791461",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791462",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791465",8,2,2,2,2,2,2,4,4,4,4,4,4,4
"R-HSA-6793080",10,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6794361",60,41,41,41,15,14,2,19,19,19,19,19,15,2
"R-HSA-6794362",93,69,70,68,20,23,2,33,33,33,33,29,26,2
"R-HSA-6796648",89,53,52,48,40,46,38,17,11,11,10,9,10,7
"R-HSA-6798163",21,6,6,4,3,2,0,8,6,6,4,3,2,0
"R-HSA-6798695",480,387,403,337,188,194,98,10,10,10,10,10,10,10
"R-HSA-6799198",59,55,55,54,27,51,0,13,13,13,13,9,13,0
"R-HSA-6799990",13,4,4,2,0,1,0,5,4,4,2,0,1,0
"R-HSA-6802946",54,30,31,28,14,17,4,7,7,7,7,6,7,4
"R-HSA-6802948",44,25,26,24,12,13,4,6,4,4,4,4,4,4
"R-HSA-6802949",54,30,31,28,14,17,4,9,7,7,7,6,7,4
"R-HSA-6802952",73,33,34,31,17,19,6,5,5,5,5,5,5,5
"R-HSA-6802953",9,4,4,4,0,0,0,1,1,1,1,0,0,0
"R-HSA-6802955",54,30,31,28,14,17,4,7,7,7,7,6,7,4
"R-HSA-6802957",93,49,50,45,24,24,6,46,41,41,41,36,39,26
"R-HSA-6803157",123,51,54,26,3,6,0,58,43,44,29,3,9,0
"R-HSA-6803204",33,14,14,13,2,8,4,25,16,16,14,3,13,4
"R-HSA-6803205",28,7,7,7,3,3,2,19,7,7,9,4,5,3
"R-HSA-6803207",20,8,8,9,2,3,2,17,9,9,10,2,4,2
"R-HSA-6803211",18,6,7,7,0,1,0,7,5,5,5,0,2,0
"R-HSA-6803529",28,25,25,23,19,20,15,4,4,4,4,4,4,4
"R-HSA-6803544",13,4,4,3,1,0,0,2,2,2,1,1,0,0
"R-HSA-6804114",21,14,14,13,5,6,2,11,11,11,11,6,6,3
"R-HSA-6804115",28,17,17,16,0,0,0,14,7,7,7,0,0,0
"R-HSA-6804116",20,8,8,8,3,1,3,17,11,11,11,5,1,2
"R-HSA-6804754",4,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6804756",95,69,70,66,45,50,38,26,25,25,22,14,18,11
"R-HSA-6804757",43,25,24,24,12,16,14,30,19,19,19,17,18,14
"R-HSA-6804758",39,21,23,21,13,13,9,14,12,14,14,9,14,10
"R-HSA-6804759",17,9,9,9,0,3,0,11,9,9,9,0,4,0
"R-HSA-6804760",23,10,9,8,4,6,2,12,11,11,11,4,6,2
"R-HSA-6805567",226,122,140,43,9,7,0,34,32,31,31,13,9,0
"R-HSA-6806003",46,25,24,24,12,16,14,35,19,19,19,17,18,14
"R-HSA-6806664",9,3,3,3,0,2,0,4,4,4,4,0,2,0
"R-HSA-6806667",89,32,32,25,9,11,0,34,31,31,29,14,13,0
"R-HSA-6806834",88,62,62,50,18,16,5,51,47,47,47,23,20,3
"R-HSA-6806942",9,5,5,3,0,0,0,5,5,5,5,0,0,0
"R-HSA-6807004",25,16,15,14,7,7,3,12,10,10,10,6,6,1
"R-HSA-6807047",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807062",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807070",171,116,117,109,76,80,51,56,49,49,48,46,47,13
"R-HSA-6807505",94,70,72,71,58,60,34,11,11,11,11,11,11,11
"R-HSA-6807878",107,85,88,74,58,57,33,12,12,12,12,12,12,12
"R-HSA-6809371",138,84,83,43,9,7,0,27,25,24,24,12,9,0
"R-HSA-6809583",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-6811434",107,90,91,80,48,50,30,11,11,11,11,11,11,11
"R-HSA-6811436",63,44,44,32,27,28,8,7,7,7,7,6,7,4
"R-HSA-6811438",49,36,37,36,27,25,14,10,10,10,10,10,9,9
"R-HSA-6811440",55,40,40,36,22,26,11,20,20,20,20,18,16,18
"R-HSA-6811442",219,176,178,154,101,109,54,48,48,48,48,45,43,42
"R-HSA-6811555",17,6,7,6,4,5,3,8,8,8,8,5,8,6
"R-HSA-6811558",129,65,67,58,17,16,3,7,7,7,7,7,7,5
"R-HSA-6814122",41,34,37,34,18,19,12,11,11,11,11,11,11,11
"R-HSA-6814848",18,3,3,3,2,2,1,7,3,3,3,2,2,1
"R-HSA-68616",40,19,20,11,7,10,8,11,10,10,10,10,10,10
"R-HSA-68689",11,10,10,10,4,8,5,2,2,2,2,2,2,2
"R-HSA-68827",59,55,54,52,42,48,38,3,3,3,3,3,3,2
"R-HSA-68867",102,77,78,67,52,60,48,18,17,17,17,17,17,16
"R-HSA-68875",135,71,73,56,42,46,28,34,30,30,30,27,27,20
"R-HSA-68877",211,163,172,148,45,57,34,20,20,20,20,18,20,17
"R-HSA-68881",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-68882",249,195,200,180,112,118,92,32,32,32,32,32,30,27
"R-HSA-68884",15,12,12,11,9,10,5,4,4,4,4,3,3,2
"R-HSA-68886",416,307,317,274,146,165,113,91,86,86,86,80,80,66
"R-HSA-68911",7,4,4,4,1,2,2,2,2,2,2,2,2,2
"R-HSA-68949",73,65,65,63,53,58,49,4,3,3,3,3,3,3
"R-HSA-68952",16,8,8,7,7,8,8,2,2,2,2,2,2,2
"R-HSA-68962",36,29,30,29,20,30,25,9,9,9,9,9,9,8
"R-HSA-69002",120,92,93,81,61,75,62,27,26,26,26,26,26,24
"R-HSA-69017",75,67,66,63,53,55,50,4,3,3,3,3,3,3
"R-HSA-69052",93,83,83,80,67,72,63,9,7,7,7,7,7,7
"R-HSA-69091",16,13,13,12,12,11,11,4,4,4,4,4,4,4
"R-HSA-69109",16,13,13,12,12,11,11,4,4,4,4,4,4,4
"R-HSA-69166",18,12,12,12,10,10,9,4,4,4,4,4,4,4
"R-HSA-69183",19,12,13,13,11,11,10,7,6,7,7,7,7,7
"R-HSA-69186",26,17,18,17,16,16,15,11,10,11,11,11,11,11
"R-HSA-69190",38,28,30,29,26,28,26,15,14,15,15,14,15,14
"R-HSA-69200",6,4,4,4,4,3,3,1,1,1,1,1,1,1
"R-HSA-69202",88,70,69,66,50,54,39,20,19,19,19,16,15,16
"R-HSA-69205",43,22,23,23,14,13,7,28,28,28,28,28,28,7
"R-HSA-69206",150,110,111,107,77,89,66,61,60,60,60,57,56,34
"R-HSA-69231",51,34,33,33,16,19,10,15,14,14,14,9,13,11
"R-HSA-69236",51,34,33,33,16,19,10,15,14,14,14,9,13,11
"R-HSA-69239",133,109,110,105,90,97,87,26,23,24,24,23,24,23
"R-HSA-69242",180,142,143,136,109,119,98,54,48,49,49,40,40,45
"R-HSA-69273",32,19,20,19,15,15,10,25,21,21,20,16,14,15
"R-HSA-69275",212,165,169,149,75,84,54,78,67,67,65,52,50,50
"R-HSA-69278",596,427,440,392,219,254,171,350,326,327,325,291,294,251
"R-HSA-69306",174,131,133,119,95,108,95,53,49,50,50,49,50,47
"R-HSA-69416",11,7,7,5,0,1,0,3,3,3,3,0,3,0
"R-HSA-69473",81,55,56,47,27,29,21,12,9,9,8,8,8,6
"R-HSA-69478",7,4,5,5,4,4,1,2,2,2,2,2,2,1
"R-HSA-69481",154,120,122,109,78,88,70,24,19,19,18,18,18,16
"R-HSA-69541",59,50,49,47,39,41,35,15,10,10,10,9,10,7
"R-HSA-69560",6,2,2,2,0,0,0,5,4,4,4,0,0,0
"R-HSA-69563",70,55,54,52,41,42,38,22,16,16,16,10,11,9
"R-HSA-69580",70,55,54,52,41,42,38,22,16,16,16,10,11,9
"R-HSA-69601",54,48,47,44,38,40,34,4,4,4,3,3,3,2
"R-HSA-69610",54,48,47,44,38,40,34,4,4,4,3,3,3,2
"R-HSA-69613",54,48,47,44,38,40,34,4,4,4,3,3,3,2
"R-HSA-69615",72,57,56,53,42,43,39,26,20,20,19,13,14,11
"R-HSA-69618",111,94,98,88,34,39,28,7,7,7,7,7,7,7
"R-HSA-69620",280,222,228,205,115,129,102,56,45,45,43,37,38,33
"R-HSA-69656",90,71,70,67,51,55,40,19,18,18,18,10,9,16
"R-HSA-69895",6,2,2,2,0,0,0,5,4,4,4,0,0,0
"R-HSA-70171",110,61,61,56,36,41,34,24,21,20,21,14,15,15
"R-HSA-70221",26,13,14,13,7,6,5,15,13,13,14,12,10,10
"R-HSA-70263",66,31,33,30,19,23,14,26,24,25,24,20,22,13
"R-HSA-70268",57,25,25,23,11,15,6,15,12,12,12,11,12,5
"R-HSA-70326",140,78,80,74,49,55,42,50,45,45,45,34,37,28
"R-HSA-70350",20,5,5,4,3,3,1,5,5,5,4,3,3,1
"R-HSA-70370",15,5,5,5,3,3,2,4,4,4,4,3,3,2
"R-HSA-70635",32,8,10,8,3,3,6,8,7,8,7,3,3,6
"R-HSA-70688",14,3,3,3,1,1,1,4,3,3,3,1,1,1
"R-HSA-70895",58,19,19,19,17,15,4,23,21,21,21,21,18,8
"R-HSA-70921",30,7,7,6,4,2,1,8,7,7,6,4,2,1
"R-HSA-71032",14,4,4,4,4,0,0,3,3,3,3,3,0,0
"R-HSA-71064",44,11,11,11,8,9,3,13,12,12,12,8,9,3
"R-HSA-71240",48,11,11,10,6,4,5,16,10,10,9,6,4,5
"R-HSA-71262",20,4,3,4,4,3,2,6,4,3,4,4,3,2
"R-HSA-71288",25,10,10,8,3,4,1,6,5,5,5,1,1,1
"R-HSA-71291",665,325,330,297,239,226,168,285,221,226,203,167,143,101
"R-HSA-71336",46,13,13,13,12,11,10,20,19,20,20,20,19,14
"R-HSA-71384",28,9,8,7,2,1,2,8,6,6,5,2,1,2
"R-HSA-71387",456,248,260,241,120,133,67,243,204,212,214,138,153,78
"R-HSA-71403",50,21,21,20,19,18,15,17,17,17,16,15,14,13
"R-HSA-71406",100,48,48,45,32,35,21,36,33,33,32,30,30,19
"R-HSA-71737",7,3,3,3,2,1,1,3,3,3,3,2,1,1
"R-HSA-72086",35,28,28,27,28,28,28,11,11,11,11,11,11,11
"R-HSA-72163",185,170,177,159,142,145,35,9,9,9,9,9,9,9
"R-HSA-72165",56,49,51,49,37,42,17,5,5,5,5,5,5,5
"R-HSA-72172",196,177,185,167,142,147,35,14,14,14,14,14,14,14
