"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-5619110",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5619111",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619113",6,2,2,2,0,2,2,1,1,1,1,0,1,1
"R-HSA-5619114",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5619115",280,160,161,149,92,104,47,88,84,83,77,41,45,21
"R-HSA-5619507",116,47,50,37,26,26,17,43,31,31,31,31,31,31
"R-HSA-5620912",99,81,86,76,11,18,7,9,9,9,9,9,8,9
"R-HSA-5620916",25,20,20,20,14,13,11,10,10,10,10,10,10,10
"R-HSA-5620920",57,40,44,41,34,21,17,27,19,27,27,27,17,12
"R-HSA-5620922",25,19,19,16,17,7,7,5,5,5,5,5,3,2
"R-HSA-5620924",56,45,45,40,32,17,3,12,12,12,12,12,12,8
"R-HSA-5620971",34,20,19,15,10,7,5,23,16,15,15,7,6,1
"R-HSA-5621480",65,8,9,6,2,1,0,12,10,10,9,5,1,0
"R-HSA-5621481",203,101,101,93,51,63,44,68,57,57,53,23,29,10
"R-HSA-5621575",30,10,10,11,3,6,4,11,10,10,10,4,5,2
"R-HSA-5624138",7,0,4,4,3,0,0,8,0,8,8,8,0,0
"R-HSA-5624958",3,2,2,2,1,1,0,4,4,4,4,4,4,0
"R-HSA-5625740",80,39,39,25,12,12,6,20,20,20,20,15,15,12
"R-HSA-5625886",49,18,16,5,2,2,2,11,11,11,11,8,8,8
"R-HSA-5625900",23,14,14,14,3,8,3,6,6,5,6,5,6,5
"R-HSA-5625970",12,9,9,6,5,4,2,2,2,2,2,2,2,2
"R-HSA-5626467",36,21,21,18,10,10,4,5,5,5,5,5,5,5
"R-HSA-5626978",6,6,6,5,1,2,1,3,3,3,3,1,2,1
"R-HSA-5627083",4,2,3,3,2,2,1,3,3,3,3,3,3,3
"R-HSA-5627117",24,14,15,14,5,8,3,7,6,6,6,6,6,5
"R-HSA-5627123",27,17,18,16,8,11,6,15,15,15,14,12,13,8
"R-HSA-5628897",126,69,71,69,25,48,9,34,22,24,24,14,18,5
"R-HSA-5632681",8,5,5,5,2,3,0,4,4,4,4,3,3,0
"R-HSA-5632684",92,75,75,71,45,56,33,37,31,31,29,17,24,4
"R-HSA-5632927",2,2,2,2,0,1,1,1,1,1,1,0,1,1
"R-HSA-5632928",3,3,3,3,1,2,2,2,2,2,2,1,2,2
"R-HSA-5632968",2,2,2,2,1,2,2,1,1,1,1,1,1,1
"R-HSA-5632987",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5633007",178,127,129,122,66,83,50,98,76,78,75,34,60,30
"R-HSA-5633008",83,26,27,27,5,12,6,68,35,35,37,8,22,8
"R-HSA-5633231",4,0,2,2,2,2,0,1,0,1,1,1,1,0
"R-HSA-5635838",20,13,13,11,6,9,0,9,9,9,7,7,7,0
"R-HSA-5635851",8,1,1,1,0,0,0,4,1,1,1,0,0,0
"R-HSA-5637810",22,8,7,7,5,4,2,18,18,18,18,17,17,17
"R-HSA-5637812",22,8,7,7,5,4,2,18,18,18,18,17,17,17
"R-HSA-5637815",26,10,9,9,5,6,2,23,23,23,23,22,22,22
"R-HSA-5638302",8,7,7,5,1,0,0,2,1,1,1,1,0,0
"R-HSA-5638303",8,7,7,5,1,0,0,2,1,1,1,1,0,0
"R-HSA-5649702",12,7,7,6,0,3,1,9,9,9,9,0,6,1
"R-HSA-5651801",23,18,19,19,16,15,13,6,6,6,6,6,6,6
"R-HSA-5652084",27,7,7,5,5,4,3,7,7,7,5,5,4,3
"R-HSA-5652227",11,2,2,1,2,2,2,2,2,2,1,2,2,2
"R-HSA-5653656",828,581,595,484,287,317,144,252,238,239,237,189,195,155
"R-HSA-5653890",8,1,3,2,0,1,0,3,1,3,3,0,2,0
"R-HSA-5654219",22,11,11,9,2,2,0,3,3,3,3,3,3,0
"R-HSA-5654221",25,13,13,11,2,1,0,3,3,3,3,3,2,0
"R-HSA-5654227",18,8,8,6,2,1,0,3,3,3,3,3,2,0
"R-HSA-5654228",19,10,11,8,3,1,0,3,3,3,3,3,2,0
"R-HSA-5654687",42,20,20,16,5,4,1,24,24,24,24,23,23,4
"R-HSA-5654688",30,11,11,8,2,2,1,4,4,4,4,4,4,2
"R-HSA-5654689",28,13,13,11,2,1,0,7,7,7,7,6,6,0
"R-HSA-5654693",31,14,14,10,3,3,1,9,9,9,9,9,9,2
"R-HSA-5654695",31,15,15,13,2,0,0,7,7,7,7,6,0,0
"R-HSA-5654696",42,19,19,15,5,3,1,23,23,23,23,22,10,4
"R-HSA-5654699",33,13,13,10,2,1,1,4,4,4,4,4,2,2
"R-HSA-5654700",34,16,16,12,3,2,1,9,9,9,9,9,6,2
"R-HSA-5654704",26,8,8,5,2,1,1,4,4,4,4,4,2,2
"R-HSA-5654706",27,11,11,7,3,2,1,9,9,9,9,9,6,2
"R-HSA-5654708",35,14,14,10,5,3,1,23,23,23,23,22,10,4
"R-HSA-5654710",24,10,10,8,2,0,0,7,7,7,7,6,0,0
"R-HSA-5654712",28,13,14,9,4,2,1,9,9,9,9,9,6,2
"R-HSA-5654716",36,16,17,12,6,3,1,23,23,23,23,22,10,4
"R-HSA-5654719",27,10,11,7,3,1,1,4,4,4,4,4,2,2
"R-HSA-5654720",25,12,13,10,3,0,0,7,7,7,7,6,0,0
"R-HSA-5654726",39,19,19,17,3,7,1,15,13,13,14,5,12,2
"R-HSA-5654727",41,21,21,18,2,5,1,14,13,13,13,4,10,2
"R-HSA-5654732",34,16,16,13,2,5,1,14,13,13,13,4,10,2
"R-HSA-5654733",35,18,19,15,3,5,1,14,13,13,13,4,10,2
"R-HSA-5654736",62,31,31,28,9,11,2,48,45,45,47,34,41,6
"R-HSA-5654738",88,47,47,42,25,24,17,46,45,45,45,32,24,10
"R-HSA-5654741",53,23,23,19,8,10,2,43,41,41,41,31,21,6
"R-HSA-5654743",51,24,25,20,7,8,2,41,40,40,40,30,20,6
"R-HSA-5655253",58,33,33,29,19,18,16,28,19,19,19,14,12,3
"R-HSA-5655291",18,6,6,5,3,2,1,15,13,13,13,6,4,2
"R-HSA-5655302",49,21,21,17,5,6,1,35,27,27,27,15,20,2
"R-HSA-5655332",33,13,13,10,4,2,1,21,21,21,21,13,4,2
"R-HSA-5655799",4,2,2,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5655862",21,13,13,13,9,11,7,3,3,3,3,3,3,3
"R-HSA-5656121",20,13,13,13,8,12,7,3,3,3,3,3,3,3
"R-HSA-5656169",35,27,27,26,17,19,11,9,9,9,9,8,9,8
"R-HSA-5656364",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5657560",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5657562",3,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5657655",2,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-5658034",4,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5658208",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5658442",71,62,62,59,37,45,34,5,5,5,5,2,5,4
"R-HSA-5658471",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5658623",14,9,9,8,2,1,0,2,2,2,2,2,2,0
"R-HSA-5659729",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5659735",14,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5659898",8,2,2,1,0,0,0,5,5,5,1,0,0,0
"R-HSA-5659996",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5660489",6,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-5660526",21,3,3,1,0,0,0,31,10,10,4,0,0,0
"R-HSA-5660668",8,4,4,3,0,0,0,4,3,3,3,0,0,0
"R-HSA-5660686",3,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5660724",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5660862",5,2,2,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-5660883",6,2,2,2,0,2,2,1,1,1,1,0,1,1
"R-HSA-5661231",16,3,3,1,0,0,0,27,10,10,4,0,0,0
"R-HSA-5661270",21,5,5,5,4,4,2,6,5,5,5,4,4,2
"R-HSA-5662702",28,4,5,5,3,0,0,11,4,5,5,5,0,0
"R-HSA-5662853",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5663020",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5663084",81,22,24,22,10,16,5,44,34,38,33,15,25,6
"R-HSA-5663202",498,296,310,270,150,167,79,478,397,395,371,291,292,178
"R-HSA-5663205",1581,764,791,677,387,417,257,836,446,447,433,314,328,226
"R-HSA-5663213",41,24,25,24,18,19,9,10,10,10,10,10,10,8
"R-HSA-5663220",149,110,114,104,35,41,16,27,24,24,22,18,14,9
"R-HSA-5666185",10,8,8,8,3,2,1,6,6,6,6,5,5,5
"R-HSA-5668541",104,94,93,71,39,47,36,43,41,41,33,5,19,5
"R-HSA-5668599",38,16,16,13,4,4,5,14,14,14,14,4,4,7
"R-HSA-5668914",424,169,175,157,85,93,34,195,172,179,164,97,110,36
"R-HSA-5669034",30,27,27,15,0,1,0,13,13,13,9,0,1,0
"R-HSA-5673000",41,19,19,18,9,8,2,12,12,12,12,11,8,3
"R-HSA-5673001",322,220,227,203,103,104,49,75,66,66,66,59,57,40
"R-HSA-5674135",49,29,30,29,17,14,3,12,12,12,12,12,11,12
"R-HSA-5674400",29,21,21,19,11,12,8,18,15,15,13,8,10,5
"R-HSA-5674404",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5674499",8,3,3,3,2,2,1,3,3,3,3,3,3,3
"R-HSA-5675221",49,30,30,28,11,14,6,17,15,15,15,13,13,9
"R-HSA-5675482",38,23,23,21,5,11,1,18,16,16,15,6,11,2
"R-HSA-5676590",61,55,54,51,39,45,36,9,7,7,7,3,7,3
"R-HSA-5676594",17,14,14,7,0,1,0,12,12,12,10,0,5,0
"R-HSA-5676934",19,6,6,6,1,3,0,7,3,3,3,1,3,0
"R-HSA-5678420",3,2,2,2,0,1,1,1,1,1,1,0,1,1
"R-HSA-5678520",7,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5678771",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5678895",66,57,57,55,42,45,33,8,8,8,8,8,8,7
"R-HSA-5679001",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5679090",6,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5679096",6,2,2,2,0,1,0,1,1,1,1,0,1,0
"R-HSA-5682113",5,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5682294",4,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5682910",14,14,14,12,5,4,0,5,5,5,5,5,4,0
"R-HSA-5683057",380,255,262,236,115,118,60,122,102,102,99,74,77,57
"R-HSA-5683177",4,2,2,2,0,0,0,2,2,2,2,0,0,0
"R-HSA-5683329",5,2,2,2,0,0,0,1,1,1,1,0,0,0
"R-HSA-5683371",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5683678",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5683826",52,20,22,21,10,6,0,29,27,28,28,9,5,0
"R-HSA-5684045",4,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5684264",18,11,11,9,4,6,5,8,8,8,8,3,6,4
"R-HSA-5684996",329,223,230,206,104,105,50,82,72,72,72,63,61,45
"R-HSA-5685938",39,32,32,31,18,22,14,6,5,5,5,5,5,4
"R-HSA-5685939",17,8,8,8,4,7,3,8,8,8,8,8,8,8
"R-HSA-5685942",73,59,59,54,27,30,24,21,19,19,19,14,14,16
"R-HSA-5686938",36,13,15,9,2,2,0,12,10,10,8,2,2,0
"R-HSA-5687128",106,78,78,74,45,51,42,40,30,30,27,11,16,12
"R-HSA-5687583",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5687613",16,6,6,5,2,1,0,7,7,7,6,2,1,0
"R-HSA-5687868",1,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5688031",1,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5688354",1,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5688399",5,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5688426",289,216,223,198,97,133,58,77,75,75,75,53,65,26
"R-HSA-5688849",8,4,4,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-5688890",8,4,4,3,0,0,0,1,1,1,1,0,0,0
"R-HSA-5689603",98,82,84,75,45,62,35,11,11,11,11,8,11,5
"R-HSA-5689877",13,8,8,8,6,5,0,6,4,4,4,4,4,0
"R-HSA-5689880",206,155,156,136,80,101,52,40,40,40,40,35,39,15
"R-HSA-5689896",44,24,25,24,8,11,3,14,14,14,14,4,8,3
"R-HSA-5689901",32,19,20,16,2,5,3,6,6,6,6,2,3,3
"R-HSA-5690338",4,1,1,1,1,0,1,1,1,1,1,1,0,1
"R-HSA-5690714",72,26,30,9,2,2,0,4,4,4,3,2,2,0
"R-HSA-5693532",169,125,125,110,48,53,34,113,107,107,106,95,99,94
"R-HSA-5693537",38,29,29,25,6,7,7,10,10,10,10,7,7,9
"R-HSA-5693538",130,93,93,81,41,45,29,52,49,49,49,44,43,43
"R-HSA-5693548",15,5,5,5,3,5,4,9,8,8,8,6,8,6
"R-HSA-5693554",31,22,22,21,6,7,5,1,1,1,1,1,1,1
"R-HSA-5693565",67,44,43,36,14,17,10,39,37,37,36,32,35,32
"R-HSA-5693567",124,87,87,75,39,40,28,44,41,41,41,36,35,35
"R-HSA-5693568",37,28,28,24,6,7,7,9,9,9,9,6,6,8
"R-HSA-5693571",56,35,34,28,9,10,8,13,13,13,13,13,13,13
"R-HSA-5693579",45,38,38,36,16,20,15,10,8,8,8,6,6,6
"R-HSA-5693606",75,45,44,37,14,18,10,48,45,45,44,38,43,38
"R-HSA-5693607",89,56,56,48,25,28,18,17,17,17,17,17,16,15
"R-HSA-5693616",42,35,35,34,16,20,15,7,5,5,5,4,4,4
"R-HSA-5694530",37,26,27,24,12,13,7,12,12,12,12,10,10,7
"R-HSA-5696394",40,32,32,29,13,28,1,5,5,5,5,5,5,1
"R-HSA-5696395",47,38,38,37,23,26,16,10,10,10,10,10,10,8
"R-HSA-5696397",27,20,21,21,15,17,12,2,2,2,2,2,2,2
"R-HSA-5696398",119,100,101,95,67,80,48,37,37,37,37,37,37,31
"R-HSA-5696399",92,76,77,73,45,61,29,20,20,20,20,20,20,14
"R-HSA-5696400",41,36,36,36,28,28,19,3,3,3,3,3,3,3
"R-HSA-597592",1604,1185,1224,1023,514,604,244,538,501,506,490,397,429,330
"R-HSA-606279",54,39,40,27,5,3,4,4,4,4,4,3,3,3
"R-HSA-611105",118,95,98,96,41,88,16,19,19,19,19,14,19,11
"R-HSA-622312",34,15,16,12,1,4,2,28,26,26,22,4,9,4
"R-HSA-622323",15,12,12,12,6,5,0,4,4,4,4,4,4,0
"R-HSA-622327",17,14,14,14,8,6,0,4,4,4,4,4,4,0
"R-HSA-629587",9,7,7,7,3,2,0,2,2,2,2,2,2,0
"R-HSA-629594",13,11,11,11,6,5,0,2,2,2,2,2,2,0
"R-HSA-629597",11,9,9,9,4,4,0,2,2,2,2,2,2,0
"R-HSA-674695",82,75,77,71,64,69,54,17,17,17,17,16,17,16
"R-HSA-6781823",56,49,49,46,41,43,31,7,7,7,7,7,7,7
"R-HSA-6781827",85,71,72,68,58,60,43,17,17,17,17,17,17,17
"R-HSA-6782135",68,58,58,57,50,49,40,7,7,7,7,7,7,7
"R-HSA-6782210",66,56,57,56,48,49,40,2,2,2,2,2,2,2
"R-HSA-6782315",72,2,2,2,1,2,1,37,2,2,2,1,2,1
"R-HSA-6782861",20,0,0,0,0,0,0,8,0,0,0,0,0,0
"R-HSA-6783310",53,34,35,33,7,11,3,15,12,12,12,9,8,3
"R-HSA-6783589",30,21,21,14,0,0,0,34,32,32,32,0,0,0
"R-HSA-6783783",86,32,31,19,0,0,0,15,11,11,8,0,0,0
"R-HSA-6783984",15,4,4,4,4,4,4,3,3,3,3,3,3,3
"R-HSA-6784531",70,35,36,33,27,29,7,7,4,4,4,4,3,4
"R-HSA-6785470",45,1,1,1,1,1,0,3,2,2,2,2,2,0
"R-HSA-6785631",19,9,11,8,5,5,1,2,2,2,2,2,2,1
"R-HSA-6785807",211,67,70,51,12,12,3,47,40,40,36,9,8,3
"R-HSA-6787450",14,1,1,1,1,1,0,7,2,2,2,2,2,0
"R-HSA-6787639",21,6,6,6,5,3,0,7,7,7,7,6,4,0
"R-HSA-6788467",17,16,16,10,0,0,0,14,14,14,14,0,0,0
"R-HSA-6790901",72,51,51,49,46,46,47,8,5,5,5,5,4,5
"R-HSA-6791055",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791226",189,170,171,157,147,141,146,7,7,7,7,7,7,7
"R-HSA-6791312",65,37,37,36,9,8,3,42,29,29,29,15,7,2
"R-HSA-6791461",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791462",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791465",8,2,2,2,2,2,2,4,4,4,4,4,4,4
"R-HSA-6793080",10,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6794361",60,44,44,43,15,14,0,19,19,19,19,19,17,0
"R-HSA-6794362",93,72,73,69,21,25,1,33,33,33,33,30,31,6
"R-HSA-6796648",86,52,52,48,38,45,39,17,11,11,11,8,9,9
"R-HSA-6798163",22,6,6,4,3,3,0,8,6,6,4,3,3,0
"R-HSA-6798695",480,395,409,345,194,208,93,10,10,10,10,10,10,10
"R-HSA-6799198",59,55,56,55,27,50,1,13,13,13,13,9,13,6
"R-HSA-6799990",13,4,4,3,0,0,0,5,4,4,4,0,0,0
"R-HSA-6802946",54,29,30,29,16,15,4,7,7,7,7,7,7,5
"R-HSA-6802948",44,24,25,24,13,11,3,6,4,4,4,4,4,4
"R-HSA-6802949",54,29,30,29,16,15,4,9,7,7,7,7,7,5
"R-HSA-6802952",73,32,33,31,20,18,5,5,5,5,5,5,5,5
"R-HSA-6802953",9,4,4,4,0,2,0,1,1,1,1,0,1,0
"R-HSA-6802955",54,29,30,29,16,15,4,7,7,7,7,7,7,5
"R-HSA-6802957",93,48,49,45,25,25,6,46,41,41,41,40,40,31
"R-HSA-6803157",123,55,58,24,2,3,0,58,44,45,29,2,5,0
"R-HSA-6803204",33,13,13,13,2,7,4,25,14,16,14,3,11,4
"R-HSA-6803205",28,7,6,7,2,3,2,19,7,6,9,3,5,3
"R-HSA-6803207",20,8,7,8,1,4,1,17,9,8,10,2,4,1
"R-HSA-6803211",18,6,6,7,0,1,0,7,5,5,4,0,2,0
"R-HSA-6803529",28,19,19,17,19,16,15,4,4,4,4,4,4,4
"R-HSA-6803544",13,4,4,3,1,0,0,2,2,2,1,1,0,0
"R-HSA-6804114",21,14,14,13,6,7,1,11,11,11,11,9,6,1
"R-HSA-6804115",28,17,17,16,0,0,0,14,7,7,7,0,0,0
"R-HSA-6804116",20,8,8,8,3,1,2,17,11,11,11,6,1,1
"R-HSA-6804754",4,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6804756",95,71,73,68,42,49,35,26,25,25,22,10,18,11
"R-HSA-6804757",43,25,25,25,14,17,11,30,19,19,19,11,18,11
"R-HSA-6804758",39,22,23,21,10,16,7,14,12,14,14,6,14,7
"R-HSA-6804759",17,9,8,9,0,3,0,11,9,9,9,0,4,0
"R-HSA-6804760",23,10,10,9,3,7,1,12,11,11,11,7,6,1
"R-HSA-6805567",226,112,125,40,6,7,1,34,33,34,26,12,4,1
"R-HSA-6806003",46,25,25,25,14,17,11,35,19,19,19,11,18,11
"R-HSA-6806664",9,3,3,3,0,2,0,4,4,4,4,0,3,0
"R-HSA-6806667",89,32,32,25,7,12,1,34,31,31,29,12,15,1
"R-HSA-6806834",88,55,55,45,15,17,6,51,47,47,47,24,21,11
"R-HSA-6806942",9,5,5,3,0,0,0,5,5,5,5,0,0,0
"R-HSA-6807004",25,16,16,15,6,9,3,12,10,10,10,4,7,2
"R-HSA-6807047",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807062",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807070",171,118,119,113,70,87,50,56,49,49,49,43,48,14
"R-HSA-6807505",94,70,72,71,59,60,35,11,11,11,11,11,11,11
"R-HSA-6807878",107,87,88,77,58,61,33,12,12,12,12,12,12,12
"R-HSA-6809371",138,79,83,40,6,7,1,27,26,27,19,11,4,1
"R-HSA-6809583",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-6811434",107,91,91,81,51,55,30,11,11,11,11,11,11,11
"R-HSA-6811436",63,44,44,35,26,29,7,7,7,7,7,6,6,4
"R-HSA-6811438",49,37,37,35,28,29,13,10,10,10,10,10,10,8
"R-HSA-6811440",55,41,41,35,23,33,12,20,20,20,20,20,20,18
"R-HSA-6811442",219,179,179,155,105,122,53,48,48,48,48,47,47,41
"R-HSA-6811555",17,7,7,6,4,5,4,8,8,8,8,5,8,6
"R-HSA-6811558",129,67,70,57,16,19,5,7,7,7,7,7,7,5
"R-HSA-6814122",41,35,38,34,19,18,13,11,11,11,11,11,11,11
"R-HSA-6814848",18,3,3,3,2,2,1,7,3,3,3,2,2,1
"R-HSA-68616",40,22,21,11,8,9,6,11,10,10,10,10,10,10
"R-HSA-68689",8,7,7,7,4,7,5,2,2,2,2,2,2,2
"R-HSA-68867",114,89,89,76,57,67,52,23,22,22,22,22,22,22
"R-HSA-68875",135,72,73,56,39,45,13,34,29,29,30,25,28,24
"R-HSA-68877",211,164,172,157,43,59,29,20,20,20,20,20,18,17
"R-HSA-68881",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-68882",249,197,202,189,107,120,77,32,32,32,32,31,29,29
"R-HSA-68884",15,12,12,12,9,9,5,4,4,4,4,3,3,2
"R-HSA-68886",416,310,318,284,140,164,96,91,85,85,86,79,78,72
"R-HSA-68911",7,4,4,4,2,2,1,2,2,2,2,2,2,2
"R-HSA-68949",73,65,66,64,51,57,47,4,3,3,3,3,3,3
"R-HSA-68952",13,7,8,8,8,8,8,2,2,2,2,2,2,2
"R-HSA-68962",36,28,30,30,21,28,24,9,9,9,9,9,9,8
"R-HSA-69002",132,103,104,91,67,80,65,32,31,31,31,31,31,30
"R-HSA-69017",75,67,67,64,48,54,47,4,3,3,3,3,3,3
"R-HSA-69052",94,84,85,82,62,72,60,10,8,8,8,8,8,7
"R-HSA-69091",16,12,13,13,12,11,11,4,4,4,4,4,4,4
"R-HSA-69109",16,12,13,13,12,11,11,4,4,4,4,4,4,4
"R-HSA-69166",18,11,12,12,10,9,7,4,4,4,4,4,4,4
"R-HSA-69183",19,11,13,13,11,10,8,7,6,7,7,7,7,7
"R-HSA-69186",26,16,18,18,16,15,13,11,10,11,11,11,11,11
"R-HSA-69190",38,27,30,30,26,27,24,15,14,15,15,14,15,14
"R-HSA-69200",6,4,4,4,3,3,3,1,1,1,1,1,1,1
"R-HSA-69202",88,70,70,67,47,55,38,20,19,19,19,14,15,16
"R-HSA-69205",43,22,23,22,15,13,7,28,28,28,28,28,28,7
"R-HSA-69206",150,109,112,108,75,88,65,61,60,60,60,55,56,34
"R-HSA-69231",52,34,34,33,15,20,10,17,16,16,16,15,15,6
"R-HSA-69236",52,34,34,33,15,20,10,17,16,16,16,15,15,6
"R-HSA-69239",132,109,112,109,86,96,82,27,24,25,25,24,25,23
"R-HSA-69242",179,142,145,141,105,119,93,55,49,50,50,44,42,39
"R-HSA-69273",32,19,20,19,15,16,11,25,21,21,20,20,17,10
"R-HSA-69275",212,164,169,154,74,88,55,78,67,67,65,57,55,45
"R-HSA-69278",596,429,441,400,216,252,154,352,327,328,327,299,300,241
"R-HSA-69306",169,130,132,119,92,103,88,58,54,55,55,54,55,53
"R-HSA-69416",11,7,7,8,0,1,0,3,3,3,3,0,3,0
"R-HSA-69473",80,57,56,48,25,27,17,12,9,9,8,8,8,6
"R-HSA-69478",7,4,5,5,3,4,1,2,2,2,2,2,2,1
"R-HSA-69481",153,122,123,111,74,85,66,24,19,19,18,18,18,14
"R-HSA-69541",59,50,50,48,36,41,33,15,10,10,10,3,10,6
"R-HSA-69560",6,2,2,2,0,0,0,5,4,4,4,0,0,0
"R-HSA-69563",70,55,55,53,38,42,35,22,16,16,16,5,11,7
"R-HSA-69580",70,55,55,53,38,42,35,22,16,16,16,5,11,7
"R-HSA-69601",54,48,48,45,36,40,33,4,4,4,3,3,4,2
"R-HSA-69610",54,48,48,45,36,40,33,4,4,4,3,3,4,2
"R-HSA-69613",54,48,48,45,36,40,33,4,4,4,3,3,4,2
"R-HSA-69615",72,57,57,54,40,44,36,26,20,20,19,8,15,9
"R-HSA-69618",111,95,99,93,33,40,22,7,7,7,7,7,7,7
"R-HSA-69620",279,225,230,212,111,128,90,56,45,45,43,32,39,29
"R-HSA-69656",90,71,71,68,47,56,39,19,18,18,18,14,10,10
"R-HSA-69895",6,2,2,2,0,0,0,5,4,4,4,0,0,0
"R-HSA-70171",110,60,60,58,38,45,20,24,21,20,21,18,16,13
"R-HSA-70221",25,12,13,12,9,7,4,15,13,13,12,12,12,10
"R-HSA-70263",66,31,33,30,20,23,17,26,24,25,23,19,21,14
"R-HSA-70268",57,21,21,19,10,13,6,15,10,10,10,8,10,5
"R-HSA-70326",140,77,79,75,50,58,28,50,45,45,44,37,37,27
"R-HSA-70350",20,5,5,4,3,2,1,5,5,5,4,3,2,1
"R-HSA-70370",14,4,4,4,3,3,2,4,4,4,4,3,3,2
"R-HSA-70635",32,8,10,7,2,3,5,8,7,8,7,2,3,5
"R-HSA-70688",14,3,3,3,1,1,1,4,3,3,3,1,1,1
"R-HSA-70895",58,19,19,19,17,15,3,23,21,21,21,21,18,6
"R-HSA-70921",30,7,7,6,3,2,1,8,7,7,6,3,2,1
"R-HSA-71032",14,4,4,4,4,0,0,3,3,3,3,3,0,0
"R-HSA-71064",44,11,11,11,8,9,4,13,12,12,12,8,9,5
"R-HSA-71240",48,11,11,10,6,5,6,16,10,10,9,6,5,6
"R-HSA-71262",20,4,3,4,4,3,2,6,4,3,4,4,3,2
"R-HSA-71288",25,10,10,9,1,1,1,6,5,5,5,1,1,1
"R-HSA-71291",666,325,331,298,230,230,165,285,221,226,206,164,152,95
"R-HSA-71336",46,14,13,12,11,10,10,20,20,20,20,18,17,13
"R-HSA-71384",28,9,8,6,2,2,3,8,6,6,4,2,2,3
"R-HSA-71387",456,246,259,240,114,142,55,241,203,210,202,143,170,74
"R-HSA-71403",50,21,21,20,18,18,15,17,17,17,16,15,14,13
"R-HSA-71406",100,44,44,41,30,33,21,36,31,31,30,27,28,19
"R-HSA-71737",7,3,3,3,2,1,2,3,3,3,3,2,1,2
"R-HSA-72086",35,28,28,27,27,28,28,11,11,11,11,11,11,11
"R-HSA-72163",188,164,169,157,147,145,36,9,9,9,9,9,9,9
"R-HSA-72165",54,47,48,46,39,42,15,5,5,5,5,5,5,5
"R-HSA-72172",199,172,177,165,148,148,36,14,14,14,14,14,14,14
"R-HSA-72187",60,52,53,47,41,41,10,3,3,3,3,3,3,3
