"pathway","Human_entities","R. norvegicus_entities","M. musculus_entities","D. rerio_entities","C. elegans_entities","D. melanogaster_entities","S. cerevisiae_entities","Human_reactions","R. norvegicus_reactions","M. musculus_reactions","D. rerio_reactions","C. elegans_reactions","D. melanogaster_reactions","S. cerevisiae_reactions"
"R-HSA-5619110",2,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5619111",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5619113",6,2,2,0,0,2,2,1,1,1,0,0,1,1
"R-HSA-5619114",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5619115",280,159,164,87,83,102,61,88,84,85,46,44,42,15
"R-HSA-5619507",116,47,50,26,26,28,22,43,31,31,31,31,31,31
"R-HSA-5620912",99,84,85,14,11,19,8,9,9,9,9,9,8,9
"R-HSA-5620916",25,19,20,6,14,16,3,10,10,10,10,10,10,10
"R-HSA-5620920",57,43,44,14,33,24,9,27,27,27,20,27,17,12
"R-HSA-5620922",25,19,19,5,16,7,7,5,5,5,2,5,3,2
"R-HSA-5620924",56,44,46,6,34,16,2,12,12,12,8,12,12,8
"R-HSA-5620971",34,20,21,12,8,7,6,23,16,16,14,2,2,2
"R-HSA-5621480",65,7,9,4,2,4,0,12,9,10,8,5,7,0
"R-HSA-5621481",203,97,100,62,50,66,41,68,56,57,33,26,34,10
"R-HSA-5621575",30,10,10,7,4,6,3,11,10,10,8,8,5,2
"R-HSA-5624138",7,4,4,4,3,0,0,8,8,8,8,8,0,0
"R-HSA-5624958",3,2,2,0,1,1,0,4,4,4,0,4,4,0
"R-HSA-5625740",79,36,38,15,13,14,8,20,20,20,20,17,17,13
"R-HSA-5625886",48,16,15,4,2,3,3,11,11,11,11,8,8,8
"R-HSA-5625900",23,13,15,3,5,8,3,6,6,6,5,5,6,5
"R-HSA-5625970",12,9,9,3,5,4,1,2,2,2,2,2,2,2
"R-HSA-5626467",36,20,21,12,13,9,4,5,5,5,5,5,5,5
"R-HSA-5626978",6,6,6,5,1,2,1,3,3,3,3,1,2,1
"R-HSA-5627083",4,3,3,3,2,1,0,3,3,3,3,3,3,0
"R-HSA-5627117",24,13,15,5,7,8,3,7,6,6,6,6,6,5
"R-HSA-5627123",27,17,18,4,10,11,5,15,15,15,8,12,13,8
"R-HSA-5628897",126,72,73,46,28,48,14,34,25,25,19,15,18,10
"R-HSA-5632681",8,4,5,3,1,3,0,4,4,4,3,3,3,0
"R-HSA-5632684",92,71,75,57,43,55,33,37,31,31,26,18,24,6
"R-HSA-5632927",2,1,2,1,1,1,2,1,1,1,1,1,1,1
"R-HSA-5632928",3,2,3,2,2,2,3,2,2,2,2,2,2,2
"R-HSA-5632968",2,2,2,2,2,2,2,1,1,1,1,1,1,1
"R-HSA-5632987",2,2,2,1,2,2,2,1,1,1,1,1,1,1
"R-HSA-5633007",178,128,130,59,77,85,53,98,78,78,52,43,60,40
"R-HSA-5633008",83,24,28,11,5,13,6,68,33,37,21,8,24,8
"R-HSA-5633231",4,2,2,0,2,2,0,1,1,1,0,1,1,0
"R-HSA-5635838",20,11,13,4,5,9,0,9,9,9,7,7,7,0
"R-HSA-5635851",8,1,1,0,0,0,0,4,1,1,0,0,0,0
"R-HSA-5637810",22,8,8,6,4,4,1,18,18,18,18,17,17,17
"R-HSA-5637812",22,8,8,6,4,4,1,18,18,18,18,17,17,17
"R-HSA-5637815",26,10,10,8,5,6,2,23,23,23,23,22,22,22
"R-HSA-5638302",8,6,7,3,1,0,0,2,1,1,1,1,0,0
"R-HSA-5638303",8,6,7,3,1,0,0,2,1,1,1,1,0,0
"R-HSA-5649702",12,7,7,4,0,3,1,9,9,9,9,0,6,1
"R-HSA-5651801",23,19,19,8,16,16,14,6,6,6,6,6,6,6
"R-HSA-5652084",28,7,7,3,5,5,3,7,7,7,3,5,5,3
"R-HSA-5652227",11,2,2,0,2,2,1,2,2,2,0,2,2,1
"R-HSA-5653656",828,583,593,227,294,317,146,252,240,241,210,188,194,159
"R-HSA-5653890",8,1,3,2,1,1,0,3,1,3,3,1,2,0
"R-HSA-5654219",22,11,11,10,2,2,0,3,3,3,3,3,3,0
"R-HSA-5654221",25,13,13,12,1,1,0,3,3,3,3,3,2,0
"R-HSA-5654227",18,8,8,7,1,1,0,3,3,3,3,3,2,0
"R-HSA-5654228",19,11,11,8,2,1,0,3,3,3,3,3,2,0
"R-HSA-5654687",42,20,20,16,4,4,0,24,24,24,24,23,23,0
"R-HSA-5654688",30,11,11,10,3,2,0,4,4,4,4,4,4,0
"R-HSA-5654689",28,14,14,11,3,1,0,7,7,7,7,6,6,0
"R-HSA-5654693",31,14,14,11,3,3,0,9,9,9,9,9,9,0
"R-HSA-5654695",31,16,16,13,2,0,0,7,7,7,7,6,0,0
"R-HSA-5654696",42,19,19,16,3,3,0,23,23,23,23,22,8,0
"R-HSA-5654699",33,13,13,12,2,1,0,4,4,4,4,4,2,0
"R-HSA-5654700",34,16,16,13,2,2,0,9,9,9,9,9,4,0
"R-HSA-5654704",26,8,8,7,2,1,0,4,4,4,4,4,2,0
"R-HSA-5654706",27,11,11,8,2,2,0,9,9,9,9,9,4,0
"R-HSA-5654708",35,14,14,11,3,3,0,23,23,23,23,22,8,0
"R-HSA-5654710",24,11,11,8,2,0,0,7,7,7,7,6,0,0
"R-HSA-5654712",28,14,14,9,3,2,0,9,9,9,9,9,4,0
"R-HSA-5654716",36,17,17,12,4,3,0,23,23,23,23,22,8,0
"R-HSA-5654719",27,11,11,8,3,1,0,4,4,4,4,4,2,0
"R-HSA-5654720",25,14,14,9,3,0,0,7,7,7,7,6,0,0
"R-HSA-5654726",39,19,19,15,4,6,2,15,13,13,14,6,11,5
"R-HSA-5654727",41,21,21,16,2,4,2,14,13,13,13,5,8,5
"R-HSA-5654732",34,16,16,11,2,4,2,14,13,13,13,5,8,5
"R-HSA-5654733",35,19,19,12,3,4,2,14,13,13,13,5,8,5
"R-HSA-5654736",64,33,33,28,7,10,2,48,45,45,47,38,40,5
"R-HSA-5654738",88,46,47,35,22,23,17,46,45,45,45,35,20,9
"R-HSA-5654741",53,23,23,17,5,9,2,43,41,41,41,32,17,5
"R-HSA-5654743",51,25,25,18,5,7,2,41,40,40,40,31,16,5
"R-HSA-5655253",58,32,33,27,18,17,15,28,19,19,19,18,5,1
"R-HSA-5655291",18,6,6,5,2,2,0,15,13,13,12,4,4,0
"R-HSA-5655302",49,20,20,12,7,5,0,35,27,27,22,22,19,0
"R-HSA-5655332",33,13,13,11,3,3,0,21,21,21,21,13,13,0
"R-HSA-5655799",4,2,2,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5655862",21,13,13,9,11,12,10,3,3,3,3,3,3,3
"R-HSA-5656121",20,13,13,10,10,13,10,3,3,3,3,3,3,3
"R-HSA-5656169",35,27,27,12,18,20,15,9,9,9,9,9,9,9
"R-HSA-5656364",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5657560",2,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5657562",3,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5657655",2,0,0,0,0,0,0,2,0,0,0,0,0,0
"R-HSA-5658034",4,1,1,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5658208",3,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5658442",71,60,62,44,36,45,35,5,5,5,5,2,5,4
"R-HSA-5658471",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5658623",14,9,9,9,1,1,0,2,2,2,2,2,2,0
"R-HSA-5659729",2,1,1,1,0,1,0,1,1,1,1,0,1,0
"R-HSA-5659735",14,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5659898",8,2,2,0,0,0,0,5,5,5,0,0,0,0
"R-HSA-5659996",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5660489",6,0,0,0,0,0,0,4,0,0,0,0,0,0
"R-HSA-5660526",21,2,2,1,0,0,0,31,7,7,4,0,0,0
"R-HSA-5660668",8,4,4,0,0,0,0,4,3,3,0,0,0,0
"R-HSA-5660686",3,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5660724",3,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5660862",5,2,2,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-5660883",6,2,2,0,0,2,2,1,1,1,0,0,1,1
"R-HSA-5661231",16,2,2,1,0,0,0,27,7,7,4,0,0,0
"R-HSA-5661270",21,5,5,4,4,5,2,6,5,5,4,4,5,2
"R-HSA-5662702",28,5,5,2,2,0,0,11,5,5,2,4,0,0
"R-HSA-5662853",4,1,1,1,1,1,0,1,1,1,1,1,1,0
"R-HSA-5663020",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5663084",81,24,24,12,11,17,7,44,38,38,15,17,26,8
"R-HSA-5663202",540,317,329,187,165,167,80,512,414,413,339,316,302,148
"R-HSA-5663205",1527,738,750,417,383,433,294,998,514,508,397,376,374,245
"R-HSA-5663213",41,26,26,16,17,18,10,10,10,10,10,10,10,8
"R-HSA-5663220",149,111,113,28,40,41,20,27,24,24,19,18,21,15
"R-HSA-5666185",10,7,8,2,3,2,1,6,6,6,6,5,5,1
"R-HSA-5668541",104,90,93,53,38,47,35,44,41,42,27,5,19,5
"R-HSA-5668599",38,16,16,10,4,3,5,14,14,14,13,6,3,7
"R-HSA-5668914",424,168,176,95,80,89,36,195,176,179,109,95,105,38
"R-HSA-5669034",30,25,27,4,0,1,0,13,12,13,4,0,1,0
"R-HSA-5673000",41,19,19,10,8,6,1,12,12,12,11,10,10,2
"R-HSA-5673001",322,221,230,127,101,104,48,75,66,66,57,50,54,39
"R-HSA-5674135",49,29,30,20,17,16,4,12,12,12,12,12,12,12
"R-HSA-5674400",29,20,20,12,11,12,7,18,14,14,9,8,10,4
"R-HSA-5674404",3,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5674499",8,2,2,1,0,0,1,3,3,3,3,0,0,3
"R-HSA-5675221",49,29,29,17,12,13,6,17,15,15,13,10,11,10
"R-HSA-5675482",39,24,24,13,3,11,2,21,19,19,14,8,15,7
"R-HSA-5676590",61,53,54,44,38,45,35,9,7,7,7,3,7,3
"R-HSA-5676594",17,14,14,3,0,1,0,12,12,12,6,0,5,0
"R-HSA-5676934",19,6,6,4,3,3,1,7,3,3,3,3,3,2
"R-HSA-5678420",3,2,2,0,0,1,0,1,1,1,0,0,1,0
"R-HSA-5678520",7,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5678771",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5678895",66,55,57,46,42,44,32,8,8,8,8,8,8,3
"R-HSA-5679001",5,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-5679090",6,2,2,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5679096",6,2,2,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5682113",5,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-5682294",4,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5682910",14,14,14,3,5,2,1,5,5,5,2,5,4,1
"R-HSA-5683057",380,256,266,147,117,119,57,122,102,102,86,81,74,55
"R-HSA-5683177",4,2,2,0,0,0,0,2,2,2,0,0,0,0
"R-HSA-5683329",5,0,2,0,0,0,0,1,0,1,0,0,0,0
"R-HSA-5683371",4,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5683678",5,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5683826",52,21,22,13,8,6,1,29,28,28,19,11,6,3
"R-HSA-5684045",4,1,1,0,1,1,1,1,1,1,0,1,1,1
"R-HSA-5684264",18,11,11,6,5,6,4,8,8,8,6,4,6,4
"R-HSA-5684996",329,225,234,130,102,105,49,82,72,72,63,53,57,44
"R-HSA-5685938",39,32,32,12,24,24,17,6,5,5,4,5,5,4
"R-HSA-5685939",17,8,8,3,4,7,3,8,8,8,6,8,8,8
"R-HSA-5685942",73,58,59,18,33,32,28,21,19,19,16,15,14,16
"R-HSA-5686938",36,15,15,4,2,2,1,12,10,10,3,2,2,1
"R-HSA-5687128",106,75,78,56,49,52,40,40,30,30,23,28,17,11
"R-HSA-5687583",3,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-5687613",16,6,6,3,3,1,0,7,7,7,4,4,1,0
"R-HSA-5687868",1,1,1,1,0,0,0,1,1,1,1,0,0,0
"R-HSA-5688031",1,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5688354",1,1,1,0,0,0,0,1,1,1,0,0,0,0
"R-HSA-5688399",5,1,1,0,1,1,0,1,1,1,0,1,1,0
"R-HSA-5688426",289,220,226,128,101,132,65,77,74,75,57,60,66,40
"R-HSA-5688849",8,4,4,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5688890",8,4,4,2,1,0,0,1,1,1,1,1,0,0
"R-HSA-5689603",98,83,86,52,48,64,36,11,11,11,7,9,11,8
"R-HSA-5689877",13,8,8,5,5,6,0,6,4,4,4,4,4,0
"R-HSA-5689880",206,154,159,101,82,98,58,40,39,40,32,39,39,23
"R-HSA-5689896",44,24,24,14,10,10,4,14,14,14,10,5,7,4
"R-HSA-5689901",32,19,20,7,4,7,5,6,6,6,4,3,5,5
"R-HSA-5690338",4,1,1,0,1,0,1,1,1,1,0,1,0,1
"R-HSA-5690714",72,24,28,0,2,2,0,4,4,4,0,2,2,0
"R-HSA-5693532",169,124,125,40,56,62,43,113,106,106,92,96,100,95
"R-HSA-5693537",38,28,29,9,9,7,8,10,10,10,9,8,7,9
"R-HSA-5693538",130,92,93,34,47,50,36,52,49,49,43,45,43,44
"R-HSA-5693548",15,5,5,2,3,5,4,9,8,8,5,6,8,6
"R-HSA-5693554",31,21,22,7,9,7,6,1,1,1,1,1,1,1
"R-HSA-5693565",67,43,43,12,17,20,15,39,36,36,31,32,36,32
"R-HSA-5693567",124,86,87,31,45,45,35,44,41,41,37,37,35,36
"R-HSA-5693568",37,27,28,9,9,7,8,9,9,9,8,7,6,8
"R-HSA-5693571",56,34,34,8,9,11,10,13,13,13,13,13,13,13
"R-HSA-5693579",45,37,38,13,22,22,17,10,8,8,6,6,6,6
"R-HSA-5693606",75,44,44,13,17,21,15,48,44,44,36,38,44,38
"R-HSA-5693607",89,56,56,23,32,33,23,17,17,17,17,17,16,16
"R-HSA-5693616",42,34,35,12,22,22,17,7,5,5,3,4,4,4
"R-HSA-5694530",37,25,27,11,12,13,8,12,12,12,10,10,10,9
"R-HSA-5696394",40,33,33,15,14,29,3,5,5,5,5,5,5,4
"R-HSA-5696395",47,36,38,29,25,28,21,10,10,10,10,10,10,10
"R-HSA-5696397",27,21,21,8,16,18,14,2,2,2,2,2,2,2
"R-HSA-5696398",119,97,101,57,67,81,52,37,37,37,37,37,37,36
"R-HSA-5696399",92,76,78,40,46,63,34,20,20,20,20,20,20,19
"R-HSA-5696400",41,35,36,21,29,29,24,3,3,3,3,3,3,3
"R-HSA-597592",1639,1208,1246,605,509,618,289,549,511,517,447,419,432,367
"R-HSA-606279",53,37,37,5,5,4,4,4,4,4,3,3,3,3
"R-HSA-611105",118,94,98,77,55,89,19,19,19,19,19,18,19,12
"R-HSA-622312",34,15,16,13,4,6,4,28,26,26,19,9,9,8
"R-HSA-622323",15,12,12,6,6,4,0,4,4,4,4,4,4,0
"R-HSA-622327",17,14,14,7,7,5,0,4,4,4,4,4,4,0
"R-HSA-629587",9,7,7,1,2,2,0,2,2,2,2,2,2,0
"R-HSA-629594",13,11,11,7,6,3,0,2,2,2,2,2,2,0
"R-HSA-629597",11,9,9,6,5,2,0,2,2,2,2,2,2,0
"R-HSA-674695",82,76,78,44,65,70,54,17,17,17,17,16,17,16
"R-HSA-6781823",56,45,48,35,41,42,31,7,7,7,7,7,7,7
"R-HSA-6781827",85,68,71,44,58,60,46,17,17,17,17,17,17,17
"R-HSA-6782135",68,54,57,37,50,49,44,7,7,7,7,7,7,7
"R-HSA-6782210",66,53,56,35,48,49,42,2,2,2,2,2,2,2
"R-HSA-6782315",72,2,3,2,2,3,1,37,2,3,2,2,3,1
"R-HSA-6782861",22,0,0,0,0,0,0,8,0,0,0,0,0,0
"R-HSA-6783310",53,33,35,13,10,11,5,15,12,12,12,9,8,8
"R-HSA-6783589",30,20,20,8,0,0,0,34,32,32,29,0,0,0
"R-HSA-6783783",86,35,36,12,0,0,0,15,12,12,12,0,0,0
"R-HSA-6783984",15,4,4,4,4,4,4,3,3,3,3,3,3,3
"R-HSA-6784531",70,35,36,3,11,29,21,7,4,4,2,3,3,3
"R-HSA-6785470",45,1,1,1,1,1,0,3,2,2,2,2,2,0
"R-HSA-6785631",19,11,11,5,5,5,0,2,2,2,2,2,2,0
"R-HSA-6785807",211,71,74,38,11,13,3,47,41,41,32,9,9,2
"R-HSA-6787450",14,1,1,1,1,1,0,7,2,2,2,2,2,0
"R-HSA-6787639",22,6,6,2,5,3,0,7,7,7,3,6,4,0
"R-HSA-6788467",17,16,16,5,0,0,0,14,14,14,11,0,0,0
"R-HSA-6790901",71,48,52,5,44,45,45,8,5,5,2,4,4,4
"R-HSA-6791055",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791226",189,167,171,74,136,137,139,7,7,7,6,7,7,7
"R-HSA-6791312",65,37,37,26,8,8,1,42,29,29,23,8,8,1
"R-HSA-6791461",2,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791462",3,1,1,1,1,1,1,1,1,1,1,1,1,1
"R-HSA-6791465",8,2,2,2,2,2,2,4,4,4,4,4,4,4
"R-HSA-6793080",10,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6794361",60,42,42,20,14,16,2,19,19,19,18,19,17,2
"R-HSA-6794362",93,71,71,32,23,27,4,33,33,33,29,32,30,9
"R-HSA-6796648",86,48,50,35,40,45,38,17,11,11,9,10,10,9
"R-HSA-6798163",22,6,6,2,3,3,0,8,6,6,2,3,3,0
"R-HSA-6798695",478,398,409,231,190,193,91,10,10,10,10,10,10,10
"R-HSA-6799198",59,53,56,43,38,51,1,13,13,13,13,12,13,6
"R-HSA-6799990",13,4,4,2,0,1,0,5,4,4,2,0,1,0
"R-HSA-6802946",54,29,30,17,15,15,4,7,7,7,6,7,7,4
"R-HSA-6802948",44,24,25,15,13,13,4,6,4,4,4,4,4,4
"R-HSA-6802949",54,29,30,17,15,15,4,9,7,7,7,7,7,4
"R-HSA-6802952",73,34,34,20,20,19,6,5,5,5,5,5,5,5
"R-HSA-6802953",9,4,4,2,0,2,0,1,1,1,1,0,1,0
"R-HSA-6802955",54,29,30,17,15,15,4,7,7,7,6,7,7,4
"R-HSA-6802957",93,50,50,28,26,25,6,46,41,41,39,39,40,26
"R-HSA-6803157",123,60,60,15,4,5,0,58,49,47,18,8,8,0
"R-HSA-6803204",33,10,14,4,1,7,4,25,12,16,5,2,11,4
"R-HSA-6803205",28,7,7,4,3,3,2,19,7,7,7,4,5,3
"R-HSA-6803207",20,8,8,4,1,5,1,17,9,9,5,2,6,1
"R-HSA-6803211",18,7,7,4,0,1,0,7,5,5,4,0,2,0
"R-HSA-6803529",28,18,19,14,18,16,15,4,4,4,4,4,4,4
"R-HSA-6803544",13,4,4,3,1,0,0,2,2,2,1,1,0,0
"R-HSA-6804114",21,14,14,6,6,7,1,11,11,11,8,5,6,1
"R-HSA-6804115",28,17,17,15,1,1,0,14,7,7,7,1,1,0
"R-HSA-6804116",20,8,8,5,2,1,0,17,11,11,8,2,1,0
"R-HSA-6804754",4,0,0,0,0,0,0,5,0,0,0,0,0,0
"R-HSA-6804756",95,71,73,29,51,51,37,26,25,25,13,12,18,12
"R-HSA-6804757",43,25,25,12,15,18,12,30,19,19,14,14,18,15
"R-HSA-6804758",39,23,23,14,12,15,7,14,14,14,12,9,14,10
"R-HSA-6804759",17,9,9,6,0,3,0,11,9,9,5,0,4,0
"R-HSA-6804760",23,10,10,5,4,7,3,12,11,11,8,8,6,3
"R-HSA-6805567",226,101,138,18,6,1,3,34,34,34,19,12,1,2
"R-HSA-6806003",46,25,25,12,15,18,12,35,19,19,14,14,18,15
"R-HSA-6806664",9,3,3,2,0,2,0,4,4,4,2,0,3,0
"R-HSA-6806667",89,32,33,12,7,10,1,34,31,31,20,8,14,1
"R-HSA-6806834",88,51,51,20,16,16,5,51,47,47,24,26,20,6
"R-HSA-6806942",9,5,5,2,0,0,0,5,5,5,2,0,0,0
"R-HSA-6807004",25,15,15,4,7,8,4,12,10,10,5,6,6,4
"R-HSA-6807047",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807062",14,4,4,4,2,0,1,4,4,4,4,2,0,1
"R-HSA-6807070",171,115,118,74,69,82,51,56,48,48,19,45,47,18
"R-HSA-6807505",95,70,72,52,58,61,33,11,11,11,11,10,11,9
"R-HSA-6807878",107,88,88,45,62,61,34,12,12,12,12,12,12,12
"R-HSA-6809371",138,82,87,18,6,1,3,27,27,27,12,11,1,2
"R-HSA-6809583",2,1,1,1,1,0,0,1,1,1,1,1,0,0
"R-HSA-6811434",107,90,91,43,55,54,31,11,11,11,11,11,11,11
"R-HSA-6811436",63,44,44,17,31,30,5,7,7,7,7,6,7,2
"R-HSA-6811438",49,37,36,14,26,29,13,10,10,10,10,8,10,8
"R-HSA-6811440",55,40,41,12,25,35,13,20,20,20,18,20,20,18
"R-HSA-6811442",219,177,178,70,111,125,53,48,48,48,46,45,48,39
"R-HSA-6811555",17,7,7,6,4,5,3,8,8,8,8,5,8,6
"R-HSA-6811558",129,69,71,42,16,18,5,7,7,7,7,7,7,5
"R-HSA-6814122",41,33,38,21,18,22,12,11,11,11,11,11,11,11
"R-HSA-6814848",18,3,3,2,3,2,1,7,3,3,2,3,2,1
"R-HSA-68616",39,20,19,2,7,9,7,11,10,10,2,10,10,10
"R-HSA-68689",8,7,7,1,4,7,5,2,2,2,2,2,2,2
"R-HSA-68867",113,85,87,46,56,66,54,23,22,22,14,22,22,22
"R-HSA-68875",134,71,71,27,27,46,32,34,29,29,26,27,28,25
"R-HSA-68877",211,167,169,34,45,59,32,20,20,20,18,20,18,17
"R-HSA-68881",4,0,0,0,0,0,0,1,0,0,0,0,0,0
"R-HSA-68882",249,196,200,87,103,120,90,32,32,32,30,31,30,29
"R-HSA-68884",15,12,12,7,9,10,5,4,4,4,3,3,3,2
"R-HSA-68886",415,308,313,114,130,166,115,91,85,85,77,81,79,73
"R-HSA-68911",7,4,4,2,2,2,1,2,2,2,2,2,2,2
"R-HSA-68949",73,63,66,50,51,57,47,4,3,3,3,3,3,3
"R-HSA-68952",13,8,8,0,7,8,8,2,2,2,0,2,2,2
"R-HSA-68962",36,28,30,10,24,28,25,9,9,9,9,9,9,8
"R-HSA-69002",131,99,102,49,69,80,68,32,31,31,23,31,31,30
"R-HSA-69017",75,64,67,46,48,54,46,4,3,3,3,3,3,3
"R-HSA-69052",94,81,85,55,62,71,59,10,8,8,8,8,8,7
"R-HSA-69091",16,13,13,3,12,11,11,4,4,4,3,4,4,4
"R-HSA-69109",16,13,13,3,12,11,11,4,4,4,3,4,4,4
"R-HSA-69166",18,12,12,3,11,10,9,4,4,4,4,4,4,4
"R-HSA-69183",19,13,13,3,12,11,10,7,7,7,4,7,7,7
"R-HSA-69186",26,18,18,6,17,16,15,11,11,11,7,11,11,11
"R-HSA-69190",38,28,30,11,28,28,26,15,15,15,9,14,15,14
"R-HSA-69200",6,4,4,4,2,2,1,1,1,1,1,1,1,1
"R-HSA-69202",88,69,70,53,44,52,35,20,19,19,16,14,15,9
"R-HSA-69205",43,22,23,12,15,13,7,28,28,28,9,28,28,7
"R-HSA-69206",150,109,112,72,75,86,64,61,60,60,36,55,56,27
"R-HSA-69231",52,35,34,20,15,19,8,17,16,16,15,15,15,6
"R-HSA-69236",52,35,34,20,15,19,8,17,16,16,15,15,15,6
"R-HSA-69239",132,107,112,61,87,96,83,27,25,25,17,24,25,23
"R-HSA-69242",179,140,145,79,103,117,94,55,50,50,40,45,41,38
"R-HSA-69273",32,20,20,16,14,15,11,25,21,21,20,18,14,10
"R-HSA-69275",212,164,167,88,75,86,56,78,67,67,65,55,50,45
"R-HSA-69278",595,430,436,176,205,251,174,352,328,328,284,300,295,232
"R-HSA-69306",168,126,130,64,94,103,90,58,55,55,39,54,55,53
"R-HSA-69416",11,7,7,3,0,1,0,3,3,3,2,0,3,0
"R-HSA-69473",80,57,57,23,32,30,22,12,9,9,6,9,9,7
"R-HSA-69478",7,5,5,5,3,4,1,2,2,2,2,2,2,1
"R-HSA-69481",153,120,124,70,81,87,71,24,19,19,14,19,19,17
"R-HSA-69541",59,48,50,41,36,41,33,15,10,10,5,5,10,9
"R-HSA-69560",6,2,2,0,0,0,0,5,4,4,0,0,0,0
"R-HSA-69563",70,53,55,44,38,42,33,22,16,16,7,7,11,9
"R-HSA-69580",70,53,55,44,38,42,33,22,16,16,7,7,11,9
"R-HSA-69601",54,46,48,39,35,39,33,4,4,4,2,3,3,3
"R-HSA-69610",54,46,48,39,35,39,33,4,4,4,2,3,3,3
"R-HSA-69613",54,46,48,39,35,39,33,4,4,4,2,3,3,3
"R-HSA-69615",72,55,57,44,39,43,34,26,20,20,9,10,14,12
"R-HSA-69618",111,96,98,14,33,39,27,7,7,7,7,7,7,7
"R-HSA-69620",279,224,230,89,118,129,98,56,45,45,30,35,39,35
"R-HSA-69656",90,70,71,54,44,53,36,19,18,18,16,14,9,8
"R-HSA-69895",6,2,2,0,0,0,0,5,4,4,0,0,0,0
"R-HSA-70171",112,63,62,31,24,43,36,24,21,20,17,18,16,15
"R-HSA-70221",25,13,13,5,7,6,5,15,13,13,10,12,12,10
"R-HSA-70263",67,31,32,28,20,22,14,26,23,24,22,19,21,12
"R-HSA-70268",57,25,26,9,13,17,6,15,12,12,10,9,12,5
"R-HSA-70326",143,80,80,45,36,56,43,50,44,44,39,37,37,27
"R-HSA-70350",20,5,5,3,3,3,2,5,5,5,3,3,3,2
"R-HSA-70370",14,4,4,3,3,3,2,4,4,4,3,3,3,2
"R-HSA-70635",32,8,10,4,2,3,6,8,7,8,4,2,3,6
"R-HSA-70688",14,3,3,1,1,1,1,4,3,3,1,1,1,1
"R-HSA-70895",58,19,19,12,17,15,3,23,21,21,16,21,18,6
"R-HSA-70921",30,7,7,3,3,2,1,8,7,7,3,3,2,1
"R-HSA-71032",14,4,4,4,4,0,0,3,3,3,3,3,0,0
"R-HSA-71064",44,11,11,8,8,9,5,13,12,12,9,8,9,6
"R-HSA-71240",48,11,11,7,6,5,6,16,10,10,7,6,5,6
"R-HSA-71262",20,4,3,3,4,3,1,6,4,3,3,4,3,1
"R-HSA-71288",25,10,10,6,1,1,1,6,5,5,5,1,1,1
"R-HSA-71291",667,328,332,235,229,226,171,285,227,227,165,162,149,100
"R-HSA-71336",46,14,13,8,11,10,10,20,20,20,13,18,17,14
"R-HSA-71384",28,9,8,5,2,2,3,8,6,6,3,2,2,3
"R-HSA-71387",463,253,260,134,102,135,72,241,201,203,141,136,166,76
"R-HSA-71403",50,21,21,16,19,18,15,17,17,17,16,16,14,13
"R-HSA-71406",100,48,49,26,34,37,21,36,33,33,29,29,30,19
"R-HSA-71737",7,3,3,2,2,1,2,3,3,3,2,2,1,2
"R-HSA-72086",35,27,29,22,28,29,29,11,11,11,11,11,11,11
"R-HSA-72163",213,184,188,94,131,134,29,10,10,10,10,10,10,10
"R-HSA-72165",54,45,47,23,37,41,15,5,5,5,5,5,5,5
"R-HSA-72172",224,192,196,94,131,137,29,15,15,15,15,15,15,15
"R-HSA-72187",60,50,52,19,41,42,11,3,3,3,3,3,3,3
