"interpro_id","family_names","hierarchy_level","family_branch"
"IPR005388","G2A lysophosphatidylcholine receptor",2,68
"IPR005389","OGR1 sphingosylphosphorylcholine receptor",2,68
"IPR005390","Neuromedin U receptor",2,68
"IPR005391","Neuromedin U receptor, type 1",3,68
"IPR005392","Neuromedin U receptor, type 2",3,68
"IPR005394","P2Y12 purinoceptor",2,68
"IPR005395","Neuropeptide FF receptor family",2,68
"IPR005396","Neuropeptide FF receptor, type 1",3,68
"IPR005397","Neuropeptide FF receptor, type 2",3,68
"IPR005464","Psychosine receptor",2,68
"IPR005466","P2Y14 purinoceptor",2,68
"IPR008102","Histamine H4 receptor",2,68
"IPR008103","KiSS-1 peptide receptor",2,68
"IPR008109","P2Y13 purinoceptor",2,68
"IPR008112","Relaxin receptor",2,68
"IPR008361","Melanin-concentrating hormone receptor",2,68
"IPR004047","Melanin-concentrating hormone receptor 1",3,68
"IPR008362","Melanin-concentrating hormone 2 receptor",3,68
"IPR008365","Prostanoid receptor",2,68
"IPR000141","Prostaglandin F receptor",3,68
"IPR000370","Prostacyclin (prostanoid IP) receptor",3,68
"IPR000376","Prostaglandin D receptor",3,68
"IPR001105","Thromboxane receptor",3,68
"IPR001244","Prostaglandin DP receptor",3,68
"IPR000265","Prostanoid EP3 receptor",4,68
"IPR000154","Prostanoid EP3 receptor type 3",5,68
"IPR001481","Prostanoid EP3 receptor, type 2",5,68
"IPR003304","Prostanoid EP3 receptor, type 1",5,68
"IPR000708","Prostanoid EP1 receptor",4,68
"IPR001758","Prostanoid EP4 receptor",4,68
"IPR001923","Prostanoid EP2 receptor",3,68
"IPR009126","Cholecystokinin receptor",2,68
"IPR000314","Gastrin receptor",3,68
"IPR000596","Cholecystokinin receptor type A",3,68
"IPR009132","Trace amine associated receptor family",2,68
"IPR009133","Trace amine associated receptor 1",3,68
"IPR009150","Neuropeptide B/W receptor family",2,68
"IPR027348","Neuropeptide B/W receptor 1",3,68
"IPR027349","Neuropeptide B/W receptor 2",3,68
"IPR013312","G protein-coupled receptor 40-related receptor",2,68
"IPR013313","GPR40 receptor fatty acid",3,68
"IPR022347","G protein-coupled receptor 153/162",2,68
"IPR022335","G protein-coupled receptor 153",3,68
"IPR022348","G protein-coupled receptor 162",3,68
"IPR026234","Mas-related G protein-coupled receptor family",2,68
"IPR026221","Mas-related G protein-coupled receptor H",3,68
"IPR026228","Mas-related G protein-coupled receptor F",3,68
"IPR026230","Mas-related G protein-coupled receptor E",3,68
"IPR026232","Mas-related G protein-coupled receptor D",3,68
"IPR026233","Mas-related G protein-coupled receptor A",3,68
"IPR027313","G protein coupled receptor 152 orphan, predicted",3,68
"IPR027336","Mas-related G protein-coupled receptor G",3,68
"IPR027338","Mas-related G protein-coupled receptor X1/X2",3,68
"IPR027344","Mas-related G protein-coupled receptor X4",3,68
"IPR028328","Mas-related G protein-coupled receptor B8",3,68
"IPR027294","Neuropeptide S receptor",2,68
"IPR027669","P2Y purinoceptor 8",2,68
"IPR027676","P2Y purinoceptor 10, predicted",2,68
"IPR027677","P2Y11 purinoceptor",2,68
"IPR028016","Hydroxycarboxylic acid receptor 1",2,68
"IPR028017","Hydroxycarboxylic acid receptor 2/3",2,68
"IPR028334","G protein-coupled receptor 55 orphan",2,68
"IPR028335","G protein-coupled receptor 18 orphan",2,68
"IPR028336","Glucose-dependent insulinotropic receptor",2,68
"IPR037486","G-protein-coupled receptor GPR139",2,68
"IPR037487","GPR146",2,68
"IPR039952","G-protein coupled receptor Aex-2",2,68
"IPR042804","Probable G-protein coupled receptor 82",2,68
"IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme",1,69
"IPR006233","Cystathionine beta-lyase, bacterial",2,69
"IPR006234","O-succinylhomoserine sulfhydrylase",2,69
"IPR006235","O-acetylhomoserine/O-acetylserine sulfhydrylase",2,69
"IPR006237","L-methionine gamma-lyase",2,69
"IPR006238","Cystathionine beta-lyase, eukaryotic",2,69
"IPR011821","O-succinylhomoserine (thiol)-lyase",2,69
"IPR044639","Cystathionine gamma-synthase 1/2",2,69
"IPR000286","Histone deacetylase family",1,70
"IPR003084","Histone deacetylase",2,70
"IPR003085","Acetoin utilization protein AcuC",2,70
"IPR017320","Histone deacetylase class II, eukaryotic",2,70
"IPR030703","Histone deacetylase 5",3,70
"IPR033660","Histone deacetylase 4/7",3,70
"IPR017321","Histone deacetylase class II, yeast",2,70
"IPR000292","Formate/nitrite transporter",1,71
"IPR023999","Formate transporter FocA, putative",2,71
"IPR000298","Cytochrome c oxidase subunit III-like",1,72
"IPR033945","Cytochrome c oxidase subunit III domain",2,72
"IPR033946","Ubiquinol oxidase subunit III domain",2,72
"IPR000300","Inositol polyphosphate-related phosphatase",1,73
"IPR037793","OCRL1/INPP5B, INPP5c domain",2,73
"IPR000301","Tetraspanin, animals",1,74
"IPR034765","Uroplakin-1a",2,74
"IPR034766","Uroplakin-1b",2,74
"IPR000305","GIY-YIG endonuclease",1,75
"IPR045566","Putative endonuclease SegE, GIY-YIG domain",2,75
"IPR000306","FYVE zinc finger",1,76
"IPR042733","WDFY1, FYVE domain",2,76
"IPR042762","PKHF1, FYVE domain",2,76
"IPR043269","Lateral signaling target protein 2, FYVE domain",2,76
"IPR000308","14-3-3 protein",1,77
"IPR037435","14-3-3 protein sigma",2,77
"IPR042584","14-3-3 theta",2,77
"IPR000313","PWWP domain",1,78
"IPR035496","HDGF-related, PWWP domain",2,78
"IPR035501","NP60, PWWP domain",2,78
"IPR035502","BR140-related, PWWD domain",2,78
"IPR035503","IOC4-like, PWWP domain",2,78
"IPR035505","ZMYND8/11, PWWP domain",2,78
"IPR000315","B-box-type zinc finger",1,79
"IPR020457","Zinc finger, B-box, chordata",2,79
"IPR000322","Glycoside hydrolase family 31",1,80
"IPR044112","Sulfoquinovosidase YihQ-like",2,80
"IPR000326","Phosphatidic acid phosphatase type 2/haloperoxidase",1,81
"IPR033879","Undecaprenyl-diphosphatase",2,81
"IPR039667","Dolichyldiphosphatase, PAP2 domain",2,81
"IPR041067","Vanadium chloroperoxidase, N-terminal",2,81
"IPR000330","SNF2, N-terminal",1,82
"IPR044753","HELLS, N-terminal",2,82
"IPR044754","Isw1/2, N-terminal",2,82
"IPR044755","SMARCA1, N-terminal",2,82
"IPR000333","Ser/Thr protein kinase, TGFB receptor",1,83
"IPR015770","Bone morphogenetic protein receptor type-2",2,83
"IPR015771","Anti-muellerian hormone receptor, type II",2,83
"IPR017194","Transforming growth factor-beta receptor, type II",2,83
"IPR000337","GPCR, family 3",1,84
"IPR000162","GPCR, family 3, metabotropic glutamate receptor",2,84
"IPR000112","GPCR, family 3, metabotropic glutamate receptor 6",3,84
"IPR000144","GPCR, family 3, metabotropic glutamate receptor 8",3,84
"IPR000202","GPCR, family 3, metabotropic glutamate receptor 5",3,84
"IPR001234","GPCR, family 3, metabotropic glutamate receptor 3",3,84
"IPR001256","GPCR, family 3, metabotropic glutamate receptor 1",3,84
"IPR001458","GPCR, family 3, metabotropic glutamate receptor 2",3,84
"IPR001786","GPCR, family 3, metabotropic glutamate receptor 4",3,84
"IPR001883","GPCR, family 3, metabotropic glutamate receptor 7",3,84
"IPR004073","GPCR, family 3, vomeronasal receptor, type 2",2,84
"IPR000340","Dual specificity phosphatase, catalytic domain",1,85
"IPR045204","Laforin-like, dual specificity phosphatase domain",2,85
"IPR000355","Chemokine receptor family",1,86
"IPR000174","CXC chemokine receptor 1/2",2,86
"IPR000057","CXC chemokine receptor 2",3,86
"IPR001355","CXC chemokine receptor 1",3,86
"IPR001053","CXC chemokine receptor 5",2,86
"IPR001277","CXC chemokine receptor 4/atypical chemokine receptor 2",2,86
"IPR033037","Atypical chemokine receptor 2",3,86
"IPR001718","CC chemokine receptor 7",2,86
"IPR002235","CXC chemokine receptor 6",2,86
"IPR002236","CC chemokine receptor 1",2,86
"IPR034321","C-C Chemokine receptor type 1, eukaryote",3,86
"IPR002237","CC chemokine receptor 2",2,86
"IPR002238","CC chemokine receptor 3",2,86
"IPR002239","CC chemokine receptor 4",2,86
"IPR002240","CC chemokine receptor 5",2,86
"IPR004067","CC chemokine receptor 6",2,86
"IPR004068","CC chemokine receptor 8",2,86
"IPR004069","CC chemokine receptor 9",2,86
"IPR004070","CXC chemokine receptor 3",2,86
"IPR005382","CC chemokine receptor 10",2,86
"IPR005383","Atypical chemokine receptor 4",2,86
"IPR000358","Ribonucleotide reductase small subunit family",1,87
"IPR033908","R2-like ligand binding oxidase",2,87
"IPR033909","Ribonucleotide reductase small subunit",2,87
"IPR026494","Ribonucleoside-diphosphate reductase subunit beta",3,87
"IPR034715","Ribonucleotide reductase small subunit, Herpesvirus",3,87
"IPR000362","Fumarate lyase family",1,88
"IPR004708","Aspartate ammonia-lyase",2,88
"IPR004769","Adenylosuccinate lyase",2,88
"IPR005677","Fumarate hydratase, class II",2,88
"IPR009049","Argininosuccinate lyase",2,88
"IPR012789","3-carboxy-cis,cis-muconate cycloisomerase",2,88
"IPR000369","Potassium channel, voltage-dependent, beta subunit, KCNE",1,89
"IPR005424","Potassium voltage-gated channel subfamily E member 1",2,89
"IPR005425","Potassium channel, voltage-dependent, beta subunit, KCNE2",2,89
"IPR005426","Potassium channel, voltage-dependent, beta subunit, KCNE3",2,89
"IPR000374","Phosphatidate cytidylyltransferase",1,90
"IPR016720","Phosphatidate cytidylyltransferase, eukaryota",2,90
"IPR000380","DNA topoisomerase, type IA",1,91
"IPR005738","DNA topoisomerase III",2,91
"IPR028612","DNA topoisomerase I, type IA",2,91
"IPR005733","DNA topoisomerase I, bacterial-type",3,91
"IPR005739","DNA topoisomerase I, archeal-type",3,91
"IPR000387","Tyrosine-specific protein phosphatases domain",1,92
"IPR000242","Tyrosine-specific protein phosphatase, PTPase domain",2,92
"IPR045905","Receptor-type tyrosine-protein phosphatase delta, PTPase domain, repeat 1",3,92
"IPR045911","Receptor-type tyrosine-protein phosphatase mu, PTPase domain, repeat 1",3,92
"IPR000340","Dual specificity phosphatase, catalytic domain",2,92
"IPR045204","Laforin-like, dual specificity phosphatase domain",3,92
"IPR020422","Dual specificity protein phosphatase domain",2,92
"IPR044506","Dual-specificity phosphatase CDC14, C-terminal",3,92
"IPR000388","Sulphonylurea receptor",1,93
"IPR000844","ATP-binding cassette subfamily C member 8",2,93
"IPR001475","ATP-binding cassette subfamily C member 9",2,93
"IPR000390","Small drug/metabolite transporter protein family",1,94
"IPR022832","Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF",2,94
"IPR022883","4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase, subunit ArnE",2,94
"IPR045324","Small multidrug resistance protein",2,94
"IPR023737","Spermidine export protein MdtI",3,94
"IPR023740","Spermidine export protein MdtJ",3,94
"IPR000391","Ring-hydroxylating dioxygenase beta subunit",1,95
"IPR017640","Anthranilate 1,2-dioxygenase, small subunit",2,95
"IPR017641","Benzoate 1,2-dioxygenase, small subunit",2,95
"IPR023712","3-phenylpropionate/cinnamic acid dioxygenase, beta subunit",2,95
"IPR000392","NifH/frxC family",1,96
"IPR005971","Light-independent protochlorophyllide reductase, iron-sulphur ATP-binding protein",2,96
"IPR005977","Nitrogenase iron protein NifH",2,96
"IPR010246","Chlorophyllide reductase iron protein subunit X",2,96
"IPR000402","Sodium/potassium-transporting ATPase subunit beta",1,97
"IPR015565","Sodium/potassium-transporting ATPase subunit beta, chordates",2,97
"IPR000403","Phosphatidylinositol 3-/4-kinase, catalytic domain",1,98
"IPR037702","PI3Kbeta, catalytic domain",2,98
"IPR037703","PI3Kdelta, catalytic domain",2,98
"IPR037704","PI3Kalpha, catalytic domain",2,98
"IPR037705","PI3K-C2-alpha, catalytic domain",2,98
"IPR037706","DNA-dependent protein kinase catalytic subunit, catalytic domain",2,98
"IPR037707","PI3K-C2-gamma, catalytic domain",2,98
"IPR039414","SMG1, PIKK catalytic domain",2,98
"IPR044107","ATM, catalytic domain",2,98
"IPR000405","Galanin receptor family",1,99
"IPR003906","Galanin receptor 1",2,99
"IPR003907","Galanin receptor 2",2,99
"IPR003908","Galanin receptor 3",2,99
"IPR000407","Nucleoside phosphatase GDA1/CD39",1,100
"IPR017227","Nucleoside-triphosphatase, alveolata",2,100
"IPR000412","ABC-2 transporter",1,101
"IPR005942","Daunorubicin resistance ABC transporter membrane protein",2,101
"IPR005943","Daunorubicin resistance protein C",2,101
"IPR005981","ABC-2 type transporter, NodJ",2,101
"IPR022403","Alcohol ABC transporter, permease protein",2,101
"IPR000424","Primosome PriB/single-strand DNA-binding",1,102
"IPR011344","Single-stranded DNA-binding protein",2,102
"IPR017084","RNA editing complex, subunit MP18",2,102
"IPR023646","Primosomal replication protein PriB",2,102
"IPR000425","Major intrinsic protein",1,103
"IPR015685","Aquaporin 9",2,103
"IPR015686","Aquaporin 7",2,103
"IPR016697","Aquaporin 11/12",2,103
"IPR023265","Aquaporin 12",3,103
"IPR023266","Aquaporin 11",3,103
"IPR031145","Invertebrate aquaporin-10",3,103
"IPR023275","Aquaporin 3",2,103
"IPR026252","Aquaporin 10",2,103
"IPR034294","Aquaporin transporter",2,103
"IPR023254","Aquaporin 6",3,103
"IPR023274","Aquaporin 1",3,103
"IPR023276","Aquaporin 5",3,103
"IPR023277","Aquaporin 8",3,103
"IPR023743","Aquaporin Z",3,103
"IPR044222","Aquaporin SIP1-1/2-like",2,103
"IPR044226","Aquaporin SIP2-1-like",2,103
"IPR000433","Zinc finger, ZZ-type",1,104
"IPR041981","ZZZ3, zinc finger, ZZ-type",2,104
"IPR041983","ADA2-like, zinc finger, ZZ-type",2,104
"IPR041984","Rsc8/Ssr1/Ssr2, zinc finger, ZZ-type",2,104
"IPR041986","ZZEF1, zinc finger, ZZ-type",2,104
"IPR041987","HERC2, zinc finger, ZZ-type",2,104
"IPR042056","E3 ubiquitin-protein ligase MIB1/2, zinc finger, ZZ-type",2,104
"IPR000439","Ribosomal protein L15e",1,105
"IPR020926","Ribosomal protein L15e, archaeal",2,105
"IPR000440","NADH:ubiquinone/plastoquinone oxidoreductase, chain 3",1,106
"IPR023043","NAD(P)H-quinone oxidoreductase subunit 3, bacterial/plastid",2,106
"IPR000447","FAD-dependent glycerol-3-phosphate dehydrogenase",1,107
"IPR017752","Glycerol-3-phosphate dehydrogenase, GlpA subunit",2,107
"IPR000451","NF-kappa-B/Dorsal",1,108
"IPR011363","Dorsal-related immunity factor Dif",2,108
"IPR030495","Transcription factor RelA (p65)",2,108
"IPR030496","Transcription factor RelB",2,108
"IPR030497","Nuclear factor NF-kappa-B, p100 subunit",2,108
"IPR030503","Nuclear factor NF-kappa-B, p105 subunit",2,108
"IPR030505","Proto-oncogene c-Rel",2,108
"IPR000454","ATP synthase, F0 complex, subunit C",1,109
"IPR005953","ATP synthase, F0 complex, subunit C, bacterial/chloroplast",2,109
"IPR017708","Alternate ATP synthase, F0 complex, subunit C, bacterial/archaeal",3,109
"IPR000460","Neuroligin",1,110
"IPR030022","Neuroligin-1",2,110
"IPR030023","Neuroligin-2",2,110
"IPR030024","Neuroligin-3",2,110
"IPR030025","Neuroligin 4",2,110
"IPR000462","CDP-alcohol phosphatidyltransferase",1,111
"IPR004533","CDP-diacylglycerol--serine O-phosphatidyltransferase",2,111
"IPR016271","CDP-diacylglycerol--serine O-phosphatidyltransferase, fungal",3,111
"IPR026475","Archaetidylserine synthase",3,111
"IPR004570","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase",2,111
"IPR023762","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, bacterial",3,111
"IPR014387","CDP-diacylglycerol-inositol 3-phosphatidyltransferase, eukaryote",2,111
"IPR014472","Choline/ethanolamine phosphotransferase",2,111
"IPR026027","Phosphatidylcholine synthase Pcs",2,111
"IPR044268","Phosphatidylinositol phosphate synthase PgsA1",2,111
"IPR044270","Archaetidylinositol phosphate synthase",2,111
"IPR000467","G-patch domain",1,112
"IPR026822","Spp2/MOS2, G-patch domain",2,112
"IPR000471","Interferon alpha/beta/delta",1,113
"IPR015588","Interferon beta",2,113
"IPR000483","Cysteine-rich flanking region, C-terminal",1,114
"IPR031635","Growth factor receptor NTRK, leucine rich repeat C-terminal",2,114
"IPR000484","Photosynthetic reaction centre, L/M",1,115
"IPR005781","Photosynthetic reaction centre, M subunit",2,115
"IPR005867","Photosystem II protein D1",2,115
"IPR005868","Photosystem II D2 protein",2,115
"IPR005871","Photosynthetic reaction centre, L subunit",2,115
"IPR000488","Death domain",1,116
"IPR033994","Tumor necrosis factor receptor 1A, death domain",2,116
"IPR033998","Fas receptor, death domain",2,116
"IPR034029","Tumour necrosis factor receptor 10A/B, death domain",2,116
"IPR034037","Tumor necrosis factor receptor 21, death domain",2,116
"IPR034249","MyD88, death domain",2,116
"IPR035533","Interleukin-1 receptor-associated kinase 1, death domain",2,116
"IPR037924","Pelle, death domain",2,116
"IPR037926","CRADD, Death domain",2,116
"IPR037934","RIP1, Death domain",2,116
"IPR037971","Ankyrin-3, death domain",2,116
"IPR042058","UNC5D, Death domain",2,116
"IPR042151","IRAK2, death domain",2,116
"IPR042154","UNC5C, death domain",2,116
"IPR042155","UNC5A, death domain",2,116
"IPR042156","UNC5B, death domain",2,116
"IPR042747","IRAK3, death domain",2,116
"IPR000489","Pterin-binding domain",1,117
"IPR006390","Dihydropteroate synthase domain",2,117
"IPR000490","Glycoside hydrolase family 17",1,118
"IPR044965","Glycoside hydrolase family 17, plant",2,118
"IPR000496","Bradykinin receptor family",1,119
"IPR001186","Bradykinin receptor B1",2,119
"IPR001504","Bradykinin receptor B2",2,119
"IPR000499","Endothelin receptor family",1,120
"IPR001112","Endothelin receptor B",2,120
"IPR002175","Endothelin receptor A",2,120
"IPR000500","Connexin",1,121
"IPR002260","Gap junction delta-2 protein (Cx36)",2,121
"IPR002261","Gap junction alpha-1 protein (Cx43)",2,121
"IPR002262","Gap junction alpha-3 protein (Cx46)",2,121
"IPR002263","Gap junction alpha-4 protein (Cx37)",2,121
"IPR002264","Gap junction alpha-5 protein (Cx40)",2,121
"IPR002265","Gap junction alpha-6 protein (Cx45)",2,121
"IPR002266","Gap junction alpha-8 protein (Cx50)",2,121
"IPR002267","Gap junction beta-1 protein (Cx32)",2,121
"IPR002268","Gap junction beta-2 protein (Cx26)",2,121
"IPR002269","Gap junction beta-3 protein (Cx31)",2,121
"IPR002270","Gap junction beta-4 protein (Cx30.3)",2,121
"IPR002271","Gap junction beta-5 protein (Cx31.1)",2,121
"IPR000504","RNA recognition motif domain",1,122
"IPR003954","RNA recognition motif domain, eukaryote",2,122
"IPR034653","SPF45, RNA recognition motif",3,122
"IPR034827","TIA-1, RNA recognition motif 1",3,122
"IPR034830","TIA-1, RNA recognition motif 2",3,122
"IPR034832","TIA-1, RNA recognition motif 3",3,122
"IPR007846","RNA-recognition motif (RRM) Nup35-type domain",2,122
"IPR014886","La protein, xRRM domain",2,122
"IPR034910","LARP7, RNA recognition motif 2",3,122
