"interpro_id","family_names","hierarchy_level","family_branch"
"IPR000628","Vasopressin V1B receptor",3,65
"IPR001224","Vasopressin V1A receptor",3,65
"IPR002062","Oxytocin receptor",3,65
"IPR001973","P2Y6 purinoceptor",2,65
"IPR002002","Octopamine receptor",2,65
"IPR002120","Thyrotropin-releasing hormone receptor",2,65
"IPR002131","Glycoprotein hormone receptor family",2,65
"IPR002272","Follicle stimulating hormone receptor",3,65
"IPR002273","Lutropin-choriogonadotropic hormone receptor",3,65
"IPR002274","Thyrotropin receptor",3,65
"IPR002230","Cannabinoid receptor family",2,65
"IPR000810","Cannabinoid receptor type 1",3,65
"IPR001551","Cannabinoid receptor type 2",3,65
"IPR002231","5-hydroxytryptamine receptor family",2,65
"IPR000377","5-Hydroxytryptamine 2C receptor",3,65
"IPR000431","5-Hydroxytryptamine 5B receptor",3,65
"IPR000455","5-Hydroxytryptamine 2A receptor",3,65
"IPR000482","5-Hydroxytryptamine 2B receptor",3,65
"IPR000505","5-Hydroxytryptamine 1D receptor",3,65
"IPR000610","5-Hydroxytryptamine 1A receptor",3,65
"IPR001397","5-Hydroxytryptamine 5A receptor",3,65
"IPR002147","5-Hydroxytryptamine 1B receptor",3,65
"IPR002232","5-Hydroxytryptamine 6 receptor",2,65
"IPR002233","Adrenoceptor family",2,65
"IPR000207","Alpha 2B adrenoceptor",3,65
"IPR000332","Beta 2 adrenoceptor",3,65
"IPR000363","Alpha 1D adrenoceptor",3,65
"IPR000507","Beta 1 adrenoceptor",3,65
"IPR000681","Beta 3 adrenoceptor",3,65
"IPR000735","Alpha 2C adrenoceptor",3,65
"IPR001004","Alpha 1A adrenoceptor",3,65
"IPR001115","Alpha 1B adrenoceptor",3,65
"IPR001946","Alpha 2A adrenoceptor",3,65
"IPR002275","Chemerin-like receptor 2",2,65
"IPR002276","G protein-coupled receptor 4 orphan",2,65
"IPR002282","Platelet-activating factor receptor",2,65
"IPR002962","Peropsin",2,65
"IPR003904","Apelin receptor",2,65
"IPR003905","Growth hormone secretagogue receptor/motilin receptor",2,65
"IPR003909","G protein-coupled receptor 37 orphan",2,65
"IPR003912","Protease-activated receptor",2,65
"IPR000935","Thrombin receptor",3,65
"IPR002281","Protease-activated receptor 2",3,65
"IPR003943","Protease-activated receptor 3",3,65
"IPR003944","Protease-activated receptor 4",3,65
"IPR027669","P2Y purinoceptor 8",3,65
"IPR003980","Histamine H3 receptor",2,65
"IPR003981","Leukotriene B4 receptor",2,65
"IPR003982","Leukotriene B4 type 2 receptor",3,65
"IPR003983","Leukotriene B4 type 1 receptor",3,65
"IPR003984","Neurotensin receptor",2,65
"IPR003985","Neurotensin type 1 receptor",3,65
"IPR003986","Neurotensin type 2 receptor",3,65
"IPR004061","Sphingosine 1-phosphate receptor",2,65
"IPR000987","Sphingosine 1-phosphate receptor 1",3,65
"IPR004062","EDG-3 sphingosine 1-phosphate receptor",3,65
"IPR004063","EDG-5 sphingosine 1-phosphate receptor",3,65
"IPR004064","EDG-6 sphingosine 1-phosphate receptor",3,65
"IPR005386","EDG-8 sphingosine 1-phosphate receptor",3,65
"IPR004065","Lysophosphatidic acid receptor",2,65
"IPR002277","Lysophosphatidic acid receptor EDG-2",3,65
"IPR004066","Lysophosphatidic acid receptor EDG-4",3,65
"IPR005385","Lysophosphatidic acid receptor EDG-7",3,65
"IPR004071","Cysteinyl leukotriene receptor",2,65
"IPR013310","Cysteinyl leukotriene receptor 1",3,65
"IPR013311","Cysteinyl leukotriene receptor 2",3,65
"IPR005388","G2A lysophosphatidylcholine receptor",2,65
"IPR005389","OGR1 sphingosylphosphorylcholine receptor",2,65
"IPR005390","Neuromedin U receptor",2,65
"IPR005391","Neuromedin U receptor, type 1",3,65
"IPR005392","Neuromedin U receptor, type 2",3,65
"IPR005394","P2Y12 purinoceptor",2,65
"IPR005395","Neuropeptide FF receptor family",2,65
"IPR005396","Neuropeptide FF receptor, type 1",3,65
"IPR005397","Neuropeptide FF receptor, type 2",3,65
"IPR005464","Psychosine receptor",2,65
"IPR005466","P2Y14 purinoceptor",2,65
"IPR008102","Histamine H4 receptor",2,65
"IPR008103","KiSS-1 peptide receptor",2,65
"IPR008109","P2Y13 purinoceptor",2,65
"IPR008112","Relaxin receptor",2,65
"IPR008361","Melanin-concentrating hormone receptor",2,65
"IPR004047","Melanin-concentrating hormone receptor 1",3,65
"IPR008362","Melanin-concentrating hormone receptor 2",3,65
"IPR008365","Prostanoid receptor",2,65
"IPR000141","Prostaglandin F receptor",3,65
"IPR000370","Prostacyclin (prostanoid IP) receptor",3,65
"IPR000376","Prostaglandin D receptor",3,65
"IPR001105","Thromboxane receptor",3,65
"IPR001244","Prostaglandin DP receptor",3,65
"IPR000265","Prostanoid EP3 receptor",4,65
"IPR000154","Prostanoid EP3 receptor type 3",5,65
"IPR001481","Prostanoid EP3 receptor, type 2",5,65
"IPR003304","Prostanoid EP3 receptor, type 1",5,65
"IPR000708","Prostanoid EP1 receptor",4,65
"IPR001758","Prostanoid EP4 receptor",4,65
"IPR001923","Prostanoid EP2 receptor",3,65
"IPR009126","Cholecystokinin receptor",2,65
"IPR000314","Gastrin receptor",3,65
"IPR000596","Cholecystokinin receptor type A",3,65
"IPR009132","Trace amine associated receptor family",2,65
"IPR009133","Trace amine associated receptor 1",3,65
"IPR009150","Neuropeptide B/W receptor family",2,65
"IPR013312","G protein-coupled receptor 40-related receptor",2,65
"IPR013313","GPR40 receptor fatty acid",3,65
"IPR022347","G protein-coupled receptor 153/162",2,65
"IPR022335","G protein-coupled receptor 153",3,65
"IPR022348","G protein-coupled receptor 162",3,65
"IPR026234","Mas-related G protein-coupled receptor family",2,65
"IPR026221","Mas-related G protein-coupled receptor H",3,65
"IPR026228","Mas-related G protein-coupled receptor F",3,65
"IPR026230","Mas-related G protein-coupled receptor E",3,65
"IPR026232","Mas-related G protein-coupled receptor D",3,65
"IPR026233","Mas-related G protein-coupled receptor A",3,65
"IPR027336","Mas-related G protein-coupled receptor G",3,65
"IPR027677","P2Y purinoceptor 11",2,65
"IPR028335","G protein-coupled receptor 18 orphan",2,65
"IPR028336","Glucose-dependent insulinotropic receptor",2,65
"IPR037486","G-protein-coupled receptor GPR139",2,65
"IPR039952","G-protein coupled receptor Aex-2",2,65
"IPR042804","Probable G-protein coupled receptor 82",2,65
"IPR047143","G-protein coupled estrogen receptor 1-like",2,65
"IPR001416","Atypical chemokine receptor 3",3,65
"IPR037487","Probable G-protein coupled receptor 146",3,65
"IPR047160","G-protein coupled receptor 183-like",2,65
"IPR048077","G-protein-coupled receptor 171",2,65
"IPR049579","G protein-coupled receptors 26/78-like",2,65
"IPR000277","Cys/Met metabolism, pyridoxal phosphate-dependent enzyme",1,66
"IPR006233","Cystathionine beta-lyase, bacterial",2,66
"IPR006234","O-succinylhomoserine sulfhydrylase",2,66
"IPR006235","O-acetylhomoserine/O-acetylserine sulfhydrylase",2,66
"IPR006237","L-methionine gamma-lyase",2,66
"IPR006238","Cystathionine beta-lyase, eukaryotic",2,66
"IPR011821","O-succinylhomoserine (thiol)-lyase",2,66
"IPR044639","Cystathionine gamma-synthase 1/2",2,66
"IPR000286","Histone deacetylase family",1,67
"IPR003084","Histone deacetylase",2,67
"IPR003085","Acetoin utilization protein AcuC",2,67
"IPR000292","Formate/nitrite transporter",1,68
"IPR023999","Formate transporter FocA",2,68
"IPR000298","Cytochrome c oxidase subunit III-like",1,69
"IPR033945","Cytochrome c oxidase subunit III domain",2,69
"IPR033946","Ubiquinol oxidase subunit III domain",2,69
"IPR000300","Inositol polyphosphate-related phosphatase",1,70
"IPR037793","OCRL1/INPP5B, INPP5c domain",2,70
"IPR000305","GIY-YIG endonuclease",1,71
"IPR045566","Putative endonuclease SegE, GIY-YIG domain",2,71
"IPR047296","UvrC/Cho-like, GIY-YIG domain",2,71
"IPR000306","FYVE zinc finger",1,72
"IPR042733","WDFY1, FYVE domain",2,72
"IPR042762","PKHF1, FYVE domain",2,72
"IPR043269","Lateral signaling target protein 2, FYVE domain",2,72
"IPR046978","Myotubularin-related protein 4, FYVE domain",2,72
"IPR047331","RUN and FYVE domain-containing protein 1, FYVE domain",2,72
"IPR047333","RUN and FYVE domain-containing protein 2, FYVE domain",2,72
"IPR047337","FYCO1, FYVE domain",2,72
"IPR047966","Pleckstrin homology domain-containing family F member 2, FYVE domain",2,72
"IPR049764","Rabankyrin-5, FYVE domain",2,72
"IPR000308","14-3-3 protein",1,73
"IPR037435","14-3-3 protein sigma",2,73
"IPR042584","14-3-3 theta",2,73
"IPR000313","PWWP domain",1,74
"IPR035501","Cytokine-like nuclear factor N-PAC, PWWP domain",2,74
"IPR035503","IOC4-like, PWWP domain",2,74
"IPR047268","Zinc finger MYND domain-containing protein 11, PWWP domain",2,74
"IPR047363","Hepatoma-derived growth factor, PWWP domain",2,74
"IPR047423","Nuclear receptor-binding SET domain-containing protein 1, second PWWP domain",2,74
"IPR047434","Nuclear SET domain-containing protein 2, first PWWP domain",2,74
"IPR047435","Nuclear SET domain-containing protein 2, second PWWP domain",2,74
"IPR047451","Histone-lysine N-methyltransferase NSD3, first PWWP domain",2,74
"IPR047453","Histone-lysine N-methyltransferase NSD3, second PWWP domain",2,74
"IPR049583","Peregrin, PWWP domain",2,74
"IPR000315","B-box-type zinc finger",1,75
"IPR020457","Zinc finger, B-box, chordata",2,75
"IPR027727","Midline-1, B-box-type 2 zinc finger",2,75
"IPR033492","Tripartite motif-containing protein 54, B-box-type 2 zinc finger",2,75
"IPR037372","Tripartite motif-containing protein 66, B-box type 1 zinc finger",2,75
"IPR047051","TRIM32, B-box type 1 zinc finger",2,75
"IPR047058","Transcription intermediary factor 1-beta, B-box-type 2 zinc finger",2,75
"IPR047059","Transcription intermediary factor 1-beta, B-box-type 1 zinc finger",2,75
"IPR047063","Probable E3 ubiquitin-protein ligase MID2, B-box-type 2 zinc finger",2,75
"IPR047064","Probable E3 ubiquitin-protein ligase MID2, B-box-type 1 zinc finger",2,75
"IPR047065","E3 ubiquitin-protein ligase Trim36, B-box-type 2 zinc finger",2,75
"IPR047095","Midline-1, B-box-type 1 zinc finger",2,75
"IPR049582","Tripartite motif-containing protein 9, B-box-type 1 zinc finger",2,75
"IPR049808","CONSTANS-like, B-box-type 1 zinc finger",2,75
"IPR000322","Glycoside hydrolase family 31, TIM barrel domain",1,76
"IPR044112","Sulfoquinovosidase YihQ-like, TIM barrel domain",2,76
"IPR000326","Phosphatidic acid phosphatase type 2/haloperoxidase",1,77
"IPR033879","Undecaprenyl-diphosphatase",2,77
"IPR039667","Dolichyldiphosphatase, PAP2 domain",2,77
"IPR041067","Vanadium chloroperoxidase, N-terminal",2,77
"IPR000330","SNF2, N-terminal",1,78
"IPR028727","Chromodomain-helicase-DNA-binding protein 5, DEAH-box helicase domain",2,78
"IPR031047","DNA helicase INO80, DEAQ-box helicase domain",2,78
"IPR044753","HELLS, N-terminal",2,78
"IPR044754","Isw1/2, N-terminal",2,78
"IPR044755","SMARCA1, N-terminal",2,78
"IPR000333","Ser/Thr protein kinase, TGFB receptor",1,79
"IPR015771","Anti-muellerian hormone receptor, type II",2,79
"IPR017194","Transforming growth factor-beta receptor, type II",2,79
"IPR000337","GPCR, family 3",1,80
"IPR000162","GPCR, family 3, metabotropic glutamate receptor",2,80
"IPR000112","GPCR, family 3, metabotropic glutamate receptor 6",3,80
"IPR000144","GPCR, family 3, metabotropic glutamate receptor 8",3,80
"IPR000202","GPCR, family 3, metabotropic glutamate receptor 5",3,80
"IPR001234","GPCR, family 3, metabotropic glutamate receptor 3",3,80
"IPR001256","GPCR, family 3, metabotropic glutamate receptor 1",3,80
"IPR001458","GPCR, family 3, metabotropic glutamate receptor 2",3,80
"IPR001786","GPCR, family 3, metabotropic glutamate receptor 4",3,80
"IPR001883","GPCR, family 3, metabotropic glutamate receptor 7",3,80
"IPR004073","GPCR, family 3, vomeronasal receptor, type 2",2,80
"IPR000340","Dual specificity phosphatase, catalytic domain",1,81
"IPR027233","Protein phosphatase Slingshot homologue 1, dual specificity phosphatase domain",2,81
"IPR045204","Laforin-like, dual specificity phosphatase domain",2,81
"IPR048035","Dual specificity protein phosphatase 8, dual specificity phosphatase domain",2,81
"IPR000355","Chemokine receptor family",1,82
"IPR000174","CXC chemokine receptor 1/2",2,82
"IPR000057","CXC chemokine receptor 2",3,82
"IPR001355","CXC chemokine receptor 1",3,82
"IPR001053","CXC chemokine receptor 5",2,82
"IPR001277","CXC chemokine receptor 4/atypical chemokine receptor 2",2,82
"IPR001718","CC chemokine receptor 7",2,82
"IPR002235","CXC chemokine receptor 6",2,82
"IPR002236","CC chemokine receptor 1",2,82
"IPR002237","CC chemokine receptor 2",2,82
"IPR002238","CC chemokine receptor 3",2,82
"IPR002239","CC chemokine receptor 4",2,82
"IPR002240","CC chemokine receptor 5",2,82
"IPR004067","CC chemokine receptor 6",2,82
"IPR004068","CC chemokine receptor 8",2,82
"IPR004069","CC chemokine receptor 9",2,82
"IPR004070","CXC chemokine receptor 3",2,82
"IPR005382","CC chemokine receptor 10",2,82
"IPR005383","Atypical chemokine receptor 4",2,82
"IPR000358","Ribonucleotide reductase small subunit family",1,83
"IPR033908","R2-like ligand binding oxidase",2,83
"IPR033909","Ribonucleotide reductase small subunit",2,83
"IPR026494","Ribonucleoside-diphosphate reductase subunit beta",3,83
"IPR034715","Ribonucleotide reductase small subunit, Herpesvirus",3,83
"IPR000362","Fumarate lyase family",1,84
"IPR004708","Aspartate ammonia-lyase",2,84
"IPR004769","Adenylosuccinate lyase",2,84
"IPR047136","Adenylosuccinate lyase PurB, bacteria",3,84
"IPR005677","Fumarate hydratase, class II",2,84
"IPR009049","Argininosuccinate lyase",2,84
"IPR012789","3-carboxy-cis,cis-muconate cycloisomerase-like",2,84
"IPR000369","Potassium channel, voltage-dependent, beta subunit, KCNE",1,85
"IPR005424","Potassium voltage-gated channel subfamily E member 1",2,85
"IPR005425","Potassium channel, voltage-dependent, beta subunit, KCNE2",2,85
"IPR005426","Potassium channel, voltage-dependent, beta subunit, KCNE3",2,85
"IPR000374","Phosphatidate cytidylyltransferase",1,86
"IPR016720","Phosphatidate cytidylyltransferase, eukaryota",2,86
"IPR000380","DNA topoisomerase, type IA",1,87
"IPR005738","DNA topoisomerase III",2,87
"IPR028612","DNA topoisomerase I, type IA",2,87
"IPR005733","DNA topoisomerase I, bacterial-type",3,87
"IPR005739","DNA topoisomerase I, archeal-type",3,87
"IPR000387","Tyrosine-specific protein phosphatases domain",1,88
"IPR000242","Tyrosine-specific protein phosphatase, PTPase domain",2,88
"IPR045905","Receptor-type tyrosine-protein phosphatase delta, PTPase domain, repeat 1",3,88
"IPR045911","Receptor-type tyrosine-protein phosphatase mu, PTPase domain, repeat 1",3,88
"IPR047251","Protein-tyrosine phosphatase non-receptor type-12, catalytic domain",3,88
"IPR047253","Tyrosine-protein phosphatase non-receptor type 22, catalytic domain",3,88
"IPR047254","Tyrosine-protein phosphatase non-receptor type 18, catalytic domain",3,88
"IPR000340","Dual specificity phosphatase, catalytic domain",2,88
"IPR027233","Protein phosphatase Slingshot homologue 1, dual specificity phosphatase domain",3,88
"IPR045204","Laforin-like, dual specificity phosphatase domain",3,88
"IPR048035","Dual specificity protein phosphatase 8, dual specificity phosphatase domain",3,88
"IPR020422","Dual specificity protein phosphatase domain",2,88
"IPR044506","Dual-specificity phosphatase CDC14, C-terminal",3,88
"IPR047949","Dual specificity protein phosphatase PPS1, dual specificity phosphatase domain",3,88
"IPR049573","Protein tyrosine phosphatase domain-containing protein 1, PTP domain",3,88
"IPR000388","ATP-binding cassette sub-family C member 8/9",1,89
"IPR000844","ATP-binding cassette subfamily C member 8",2,89
"IPR001475","ATP-binding cassette subfamily C member 9",2,89
"IPR000390","Small drug/metabolite transporter protein family",1,90
"IPR022832","Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF",2,90
"IPR022883","4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase, subunit ArnE",2,90
"IPR045324","Small multidrug resistance protein",2,90
"IPR023737","Spermidine export protein MdtI",3,90
"IPR023740","Spermidine export protein MdtJ",3,90
"IPR000391","Ring-hydroxylating dioxygenase beta subunit",1,91
"IPR017640","Anthranilate 1,2-dioxygenase, small subunit",2,91
"IPR017641","Benzoate 1,2-dioxygenase, small subunit",2,91
"IPR023712","3-phenylpropionate/cinnamic acid dioxygenase, beta subunit",2,91
"IPR000392","NifH/frxC family",1,92
"IPR005971","Light-independent protochlorophyllide reductase, iron-sulphur ATP-binding protein",2,92
"IPR005977","Nitrogenase iron protein NifH",2,92
"IPR010246","Chlorophyllide reductase iron protein subunit X",2,92
"IPR000403","Phosphatidylinositol 3-/4-kinase, catalytic domain",1,93
"IPR026683","Serine/threonine-protein kinase TOR, catalytic domain",2,93
"IPR037702","PI3Kbeta, catalytic domain",2,93
"IPR037703","PI3Kdelta, catalytic domain",2,93
"IPR037704","PI3Kalpha, catalytic domain",2,93
"IPR037705","PI3K-C2-alpha, catalytic domain",2,93
"IPR037706","DNA-dependent protein kinase catalytic subunit, catalytic domain",2,93
"IPR037707","PI3K-C2-gamma, catalytic domain",2,93
"IPR039414","SMG1, PIKK catalytic domain",2,93
"IPR044107","ATM, catalytic domain",2,93
"IPR000405","Galanin receptor family",1,94
"IPR003906","Galanin receptor 1",2,94
"IPR003907","Galanin receptor 2",2,94
"IPR003908","Galanin receptor 3",2,94
"IPR000407","Nucleoside phosphatase GDA1/CD39",1,95
"IPR017227","Nucleoside-triphosphatase, alveolata",2,95
"IPR000412","ABC-2 transporter",1,96
"IPR005942","Daunorubicin resistance ABC transporter membrane protein",2,96
"IPR005943","Daunorubicin resistance protein C",2,96
"IPR005981","ABC-2 type transporter, NodJ",2,96
"IPR022403","Alcohol ABC transporter, permease protein",2,96
"IPR000424","Primosome PriB/single-strand DNA-binding",1,97
"IPR011344","Single-stranded DNA-binding protein",2,97
"IPR017084","RNA editing complex, subunit MP18",2,97
"IPR023646","Primosomal replication protein PriB",2,97
"IPR000425","Major intrinsic protein",1,98
"IPR015685","Aquaporin 9",2,98
"IPR016697","Aquaporin 11/12",2,98
"IPR023265","Aquaporin 12",3,98
"IPR023266","Aquaporin 11",3,98
"IPR023275","Aquaporin 3",2,98
"IPR026252","Aquaporin 10",2,98
"IPR034294","Aquaporin transporter",2,98
"IPR023254","Aquaporin 6",3,98
"IPR023274","Aquaporin 1",3,98
"IPR023276","Aquaporin 5",3,98
"IPR023277","Aquaporin 8",3,98
"IPR023743","Aquaporin Z",3,98
"IPR044222","Aquaporin SIP1-1/2-like",2,98
"IPR044226","Aquaporin SIP2-1-like",2,98
"IPR000432","DNA mismatch repair protein MutS, C-terminal",1,99
"IPR032642","DNA mismatch repair protein Msh2, ATP-binding cassette domain",2,99
"IPR000433","Zinc finger, ZZ-type",1,100
"IPR041981","ZZZ3, zinc finger, ZZ-type",2,100
"IPR041983","ADA2-like, zinc finger, ZZ-type",2,100
"IPR041984","Rsc8/Ssr1/Ssr2, zinc finger, ZZ-type",2,100
"IPR041986","ZZEF1, zinc finger, ZZ-type",2,100
"IPR041987","HERC2, zinc finger, ZZ-type",2,100
"IPR042056","E3 ubiquitin-protein ligase MIB1/2, zinc finger, ZZ-type",2,100
"IPR000439","Large ribosomal subunit protein eL15",1,101
"IPR020926","Large ribosomal subunit protein eL15, archaeal",2,101
